cj_t,date,yr,reg,entry,sl,R,capped
1739390400,2025-02-12 20:00,2025,BULL,2897.73,2893.02,3.088,0
1739405700,2025-02-13 00:15,2025,BULL,2906.59,2900.28,0.928,0
1739412900,2025-02-13 02:15,2025,BULL,2907.2,2901.11,0.85,0
1739438100,2025-02-13 09:15,2025,BULL,2913.82,2908.9,0.245,0
1739467800,2025-02-13 17:30,2025,BULL,2916.31,2912.33,2.7,0
1739474100,2025-02-13 19:15,2025,BULL,2926.38,2913.93,0.593,0
1739502000,2025-02-14 03:00,2025,BULL,2929.08,2925.56,-1.0,0
1739506500,2025-02-14 04:15,2025,BULL,2926.32,2922.88,2.176,0
1739544300,2025-02-14 14:45,2025,BULL,2920.96,2913.64,-1.0,0
1739861100,2025-02-18 06:45,2025,BULL,2913.6,2909.75,-1.0,0
1739868300,2025-02-18 08:45,2025,BULL,2912.38,2907.82,-1.0,0
1739878200,2025-02-18 11:30,2025,BULL,2911.91,2906.76,3.945,0
1739905200,2025-02-18 19:00,2025,BULL,2932.23,2928.11,-0.009,0
1739914200,2025-02-18 21:30,2025,BULL,2935.23,2932.3,-1.0,0
1739929500,2025-02-19 01:45,2025,BULL,2938.39,2927.66,-1.0,0
1739935800,2025-02-19 03:30,2025,BULL,2929.85,2923.64,2.012,0
1739942100,2025-02-19 05:15,2025,BULL,2929.38,2926.12,3.979,0
1739951100,2025-02-19 07:45,2025,BULL,2934.18,2930.13,2.037,0
1739977200,2025-02-19 15:00,2025,BULL,2935.55,2929.34,-1.0,0
1739983500,2025-02-19 16:45,2025,BULL,2928.01,2922.07,-1.0,0
1739991600,2025-02-19 19:00,2025,BULL,2926.97,2918.0,2.761,0
1740019500,2025-02-20 02:45,2025,BULL,2941.01,2933.61,1.48,0
1740028500,2025-02-20 05:15,2025,BULL,2944.82,2938.98,1.214,0
1740035700,2025-02-20 07:15,2025,BULL,2949.16,2943.47,0.495,0
1740056400,2025-02-20 13:00,2025,BULL,2943.43,2938.24,-1.0,0
1740062700,2025-02-20 14:45,2025,BULL,2935.09,2923.51,0.141,0
1740078000,2025-02-20 19:00,2025,BULL,2939.35,2936.77,-1.0,0
1740082500,2025-02-20 20:15,2025,BULL,2936.17,2933.21,0.547,0
1740095100,2025-02-20 23:45,2025,BULL,2941.53,2937.93,-1.0,0
1740099600,2025-02-21 01:00,2025,BULL,2945.94,2937.1,-1.0,0
1740105900,2025-02-21 02:45,2025,BULL,2939.12,2925.71,-1.0,0
1740174300,2025-02-21 21:45,2025,BULL,2935.98,2931.74,-0.519,0
1740354300,2025-02-23 23:45,2025,BULL,2936.72,2933.76,-1.0,0
1740372300,2025-02-24 04:45,2025,BULL,2940.87,2937.55,-1.0,0
1740379500,2025-02-24 06:45,2025,BULL,2938.67,2934.86,-0.242,0
1740388500,2025-02-24 09:15,2025,BULL,2946.32,2937.74,-1.0,0
1740396600,2025-02-24 11:30,2025,BULL,2944.54,2934.41,0.057,0
1740403800,2025-02-24 13:30,2025,BULL,2951.69,2945.16,-1.0,0
1740430800,2025-02-24 21:00,2025,BULL,2950.92,2946.69,-0.203,0
1741034700,2025-03-03 20:45,2025,BULL,2890.43,2877.97,1.695,0
1741053600,2025-03-04 02:00,2025,BULL,2887.19,2881.56,-0.173,0
1741058100,2025-03-04 03:15,2025,BULL,2891.97,2884.36,-1.0,0
1741063500,2025-03-04 04:45,2025,BULL,2891.41,2886.13,-1.0,0
1741073400,2025-03-04 07:30,2025,BULL,2898.49,2883.96,0.907,0
1741103100,2025-03-04 15:45,2025,BULL,2906.03,2899.55,1.186,0
1741115700,2025-03-04 19:15,2025,BULL,2912.6,2907.73,0.256,0
1741140000,2025-03-05 02:00,2025,BULL,2911.1,2903.12,-1.0,0
1741144500,2025-03-05 03:15,2025,BULL,2910.7,2901.32,0.263,0
1741174200,2025-03-05 11:30,2025,BULL,2915.48,2908.44,-1.0,0
1741177800,2025-03-05 12:30,2025,BULL,2915.68,2911.52,-1.0,0
1741185000,2025-03-05 14:30,2025,BULL,2915.01,2893.75,-1.0,0
1741193100,2025-03-05 16:45,2025,BULL,2923.73,2914.41,-1.0,0
1741200300,2025-03-05 18:45,2025,BULL,2917.44,2910.51,-0.338,0
1741219200,2025-03-06 00:00,2025,BULL,2919.24,2916.58,-1.0,0
1741225500,2025-03-06 01:45,2025,BULL,2924.72,2915.54,-1.0,0
1741240800,2025-03-06 06:00,2025,BULL,2922.01,2914.1,-1.0,0
1741266900,2025-03-06 13:15,2025,BULL,2905.14,2898.81,1.376,0
1741277700,2025-03-06 16:15,2025,BULL,2917.2,2908.48,-1.0,0
1741291200,2025-03-06 20:00,2025,BULL,2915.42,2911.59,-1.0,0
1741302000,2025-03-06 23:00,2025,BULL,2910.94,2908.01,-1.0,0
1741315500,2025-03-07 02:45,2025,BULL,2908.02,2900.77,1.174,0
1741329900,2025-03-07 06:45,2025,BULL,2913.56,2907.42,0.518,0
1741358700,2025-03-07 14:45,2025,BULL,2926.89,2903.11,-1.0,0
1741365000,2025-03-07 16:30,2025,BULL,2913.89,2907.57,-1.0,0
1741561200,2025-03-09 23:00,2025,BULL,2914.49,2909.53,-1.0,0
1741575600,2025-03-10 03:00,2025,BULL,2912.38,2909.09,-1.0,0
1741580100,2025-03-10 04:15,2025,BULL,2911.75,2907.75,-1.0,0
1741586400,2025-03-10 06:00,2025,BULL,2910.64,2906.62,-1.0,0
1741599900,2025-03-10 09:45,2025,BULL,2911.36,2896.12,-1.0,0
1741680900,2025-03-11 08:15,2025,BULL,2907.1,2897.15,0.769,0
1741716000,2025-03-11 18:00,2025,BULL,2917.29,2913.79,-0.745,0
1741733100,2025-03-11 22:45,2025,BULL,2917.68,2914.11,-1.0,0
1741743900,2025-03-12 01:45,2025,BULL,2914.88,2910.56,-0.301,0
1741755600,2025-03-12 05:00,2025,BULL,2914.17,2912.43,-1.0,0
1741760100,2025-03-12 06:15,2025,BULL,2915.98,2911.79,-1.0,0
1741766400,2025-03-12 08:00,2025,BULL,2916.2,2908.55,-0.48,0
1741777200,2025-03-12 11:00,2025,BULL,2914.68,2912.47,-1.0,0
1741783500,2025-03-12 12:45,2025,BULL,2917.52,2911.72,-1.0,0
1741788000,2025-03-12 14:00,2025,BULL,2915.92,2905.54,1.687,0
1741816800,2025-03-12 22:00,2025,BULL,2935.12,2930.58,0.215,0
1741833000,2025-03-13 02:30,2025,BULL,2941.75,2936.12,-1.0,0
1741848300,2025-03-13 06:45,2025,BULL,2937.05,2934.98,-1.0,0
1741854600,2025-03-13 08:30,2025,BULL,2943.39,2932.39,3.817,0
1741864500,2025-03-13 11:15,2025,BULL,2945.61,2941.8,-1.0,0
1741873500,2025-03-13 13:45,2025,BULL,2950.49,2938.49,2.899,0
1741896900,2025-03-13 20:15,2025,BULL,2984.38,2980.17,0.211,0
1741914000,2025-03-14 01:00,2025,BULL,2989.68,2984.08,-1.0,0
1741918500,2025-03-14 02:15,2025,BULL,2987.06,2981.49,-0.648,0
1741923000,2025-03-14 03:30,2025,BULL,2988.12,2983.45,-1.0,0
1741932000,2025-03-14 06:00,2025,BULL,2983.95,2981.54,-1.0,0
1741939200,2025-03-14 08:00,2025,BULL,2989.86,2980.42,0.322,0
1741968000,2025-03-14 16:00,2025,BULL,2988.24,2977.63,0.564,0
1741985100,2025-03-14 20:45,2025,BULL,2988.31,2981.47,0.92,0
1742173200,2025-03-17 01:00,2025,BULL,2990.97,2985.98,-1.0,0
1742189400,2025-03-17 05:30,2025,BULL,2984.85,2982.06,3.503,0
1742202000,2025-03-17 09:00,2025,BULL,2990.74,2982.87,0.491,0
1742227200,2025-03-17 16:00,2025,BULL,2997,2992.32,7.499,0
1742231700,2025-03-17 17:15,2025,BULL,2998.14,2992.54,6.085,0
1742237100,2025-03-17 18:45,2025,BULL,2999.38,2996.43,0.062,0
1742242500,2025-03-17 20:15,2025,BULL,3001.19,2997.42,8.276,0
1742257800,2025-03-18 00:30,2025,BULL,3001.7,2999.24,12.503,0
1742262300,2025-03-18 01:45,2025,BULL,3005.75,2999.24,4.103,0
1742277600,2025-03-18 06:00,2025,BULL,3015.21,3005.88,1.833,0
1742321700,2025-03-18 18:15,2025,BULL,3033.23,3029.39,-0.25,0
1742338800,2025-03-18 23:00,2025,BULL,3033.67,3032.48,-1.0,0
1742345100,2025-03-19 00:45,2025,BULL,3031.5,3030.25,-1.0,0
1742351400,2025-03-19 02:30,2025,BULL,3032.78,3027.12,0.314,0
1742367600,2025-03-19 07:00,2025,BULL,3039.82,3033.81,-1.0,0
1742377500,2025-03-19 09:45,2025,BULL,3030.3,3022.0,2.354,0
1742396400,2025-03-19 15:00,2025,BULL,3031.46,3025.29,2.995,0
1742409900,2025-03-19 18:45,2025,BULL,3046.74,3028.85,-1.0,0
1742422500,2025-03-19 22:15,2025,BULL,3049.1,3043.78,0.14,0
1742441400,2025-03-20 03:30,2025,BULL,3048,3044.6,-1.0,0
1742452200,2025-03-20 06:30,2025,BULL,3050.18,3044.54,-1.0,0
1742461200,2025-03-20 09:00,2025,BULL,3043.16,3038.33,-1.0,0
1742469300,2025-03-20 11:15,2025,BULL,3032.84,3025.39,1.37,0
1742479200,2025-03-20 14:00,2025,BULL,3035.28,3029.26,1.269,0
1742490900,2025-03-20 17:15,2025,BULL,3035.66,3033.38,3.204,0
1742513400,2025-03-20 23:30,2025,BULL,3045.09,3043.25,-1.0,0
1742537700,2025-03-21 06:15,2025,BULL,3031.37,3021.3,-1.0,0
1742547600,2025-03-21 09:00,2025,BULL,3029.86,3026.81,-0.476,0
1742557500,2025-03-21 11:45,2025,BULL,3034.29,3028.46,-1.0,0
1742799600,2025-03-24 07:00,2025,BULL,3025.4,3016.92,-1.0,0
1742805000,2025-03-24 08:30,2025,BULL,3027.05,3020.58,-1.0,0
1742919300,2025-03-25 16:15,2025,BULL,3022.61,3017.12,-1.0,0
1742925600,2025-03-25 18:00,2025,BULL,3022.18,3019.19,-1.0,0
1742942700,2025-03-25 22:45,2025,BULL,3021.35,3019.29,-1.0,0
1742953500,2025-03-26 01:45,2025,BULL,3024.75,3016.19,-1.0,0
1742967900,2025-03-26 05:45,2025,BULL,3022.59,3012.81,-1.0,0
1742985900,2025-03-26 10:45,2025,BULL,3023.24,3016.71,0.272,0
1743032700,2025-03-26 23:45,2025,BULL,3021.59,3017.3,2.306,0
1743042600,2025-03-27 02:30,2025,BULL,3031.21,3022.69,2.037,0
1743067800,2025-03-27 09:30,2025,BULL,3035.77,3033.3,5.126,0
1743096600,2025-03-27 17:30,2025,BULL,3049.73,3047.05,1.755,0
1743112800,2025-03-27 22:00,2025,BULL,3055.28,3054.75,-1.0,0
1743119100,2025-03-27 23:45,2025,BULL,3055.66,3053.99,8.416,0
1743135300,2025-03-28 04:15,2025,BULL,3074.02,3069.19,-0.4,0
1743140700,2025-03-28 05:45,2025,BULL,3077.87,3072.13,-1.0,0
1743159600,2025-03-28 11:00,2025,BULL,3076.81,3066.97,-0.658,0
1743176700,2025-03-28 15:45,2025,BULL,3083.77,3066.72,1.998,0
1743189300,2025-03-28 19:15,2025,BULL,3080.82,3073.11,4.835,0
1743385500,2025-03-31 01:45,2025,BULL,3094.8,3076.27,1.258,0
1743417900,2025-03-31 10:45,2025,BULL,3118.39,3111.19,-0.746,0
1743423300,2025-03-31 12:15,2025,BULL,3124.99,3113.01,-1.0,0
1743431400,2025-03-31 14:30,2025,BULL,3119.59,3099.08,1.095,0
1743439500,2025-03-31 16:45,2025,BULL,3117.62,3110.84,0.473,0
1743444900,2025-03-31 18:15,2025,BULL,3121.9,3115.38,3.114,0
1743453000,2025-03-31 20:30,2025,BULL,3124.51,3120.54,-1.0,0
1743462000,2025-03-31 23:00,2025,BULL,3125.49,3121.34,-1.0,0
1743467400,2025-04-01 00:30,2025,BULL,3126.42,3119.68,2.384,0
1743496200,2025-04-01 08:30,2025,BULL,3132.33,3123.41,-1.0,0
1743511500,2025-04-01 12:45,2025,BULL,3133.27,3127.11,-1.0,0
1743519600,2025-04-01 15:00,2025,BULL,3131.08,3123.37,-1.0,0
1743526800,2025-04-01 17:00,2025,BULL,3108.63,3100.06,0.456,0
1743548400,2025-04-01 23:00,2025,BULL,3111.9,3107.38,3.245,0
1743574500,2025-04-02 06:15,2025,BULL,3116.48,3109.37,1.404,0
1743579900,2025-04-02 07:45,2025,BULL,3125.06,3111.41,-1.0,0
1743593400,2025-04-02 11:30,2025,BULL,3121.67,3109.64,-0.099,0
1743598800,2025-04-02 13:00,2025,BULL,3123.79,3116.52,-0.52,0
1743604200,2025-04-02 14:30,2025,BULL,3125.84,3116.03,-1.0,0
1743609600,2025-04-02 16:00,2025,BULL,3129.83,3120.4,-1.0,0
1743620400,2025-04-02 19:00,2025,BULL,3123.03,3118.36,-1.0,0
1743626700,2025-04-02 20:45,2025,BULL,3130.97,3104.59,0.414,0
1743651000,2025-04-03 03:30,2025,BULL,3147.75,3141.55,-1.0,0
1743664500,2025-04-03 07:15,2025,BULL,3124.81,3116.11,-1.0,0
1743712200,2025-04-03 20:30,2025,BULL,3117.35,3100.98,-1.0,0
1743729300,2025-04-04 01:15,2025,BULL,3113.79,3105.45,-1.0,0
1744251300,2025-04-10 02:15,2025,RANGE,3111.58,3077.78,1.234,0
1744278300,2025-04-10 09:45,2025,RANGE,3116.5,3102.46,2.628,0
1744285500,2025-04-10 11:45,2025,RANGE,3124.65,3112.51,2.369,0
1744353000,2025-04-11 06:30,2025,RANGE,3206.35,3186.63,0.227,0
1744401600,2025-04-11 20:00,2025,RANGE,3236,3226.83,-1.0,0
1744584300,2025-04-13 22:45,2025,RANGE,3221.17,3209.23,0.445,0
1744595100,2025-04-14 01:45,2025,RANGE,3239.76,3214.29,-1.0,0
1744602300,2025-04-14 03:45,2025,RANGE,3232.36,3226.29,-1.0,0
1744610400,2025-04-14 06:00,2025,RANGE,3230.8,3220.71,-1.0,0
1744621200,2025-04-14 09:00,2025,RANGE,3230.02,3215.84,-1.0,0
1744629300,2025-04-14 11:15,2025,RANGE,3223.07,3205.52,-1.0,0
1744639200,2025-04-14 14:00,2025,RANGE,3202.48,3192.75,0.755,0
1744648200,2025-04-14 16:30,2025,RANGE,3206.34,3195.57,1.469,0
1744658100,2025-04-14 19:15,2025,RANGE,3211.29,3200.91,1.083,0
1744668900,2025-04-14 22:15,2025,RANGE,3212.94,3206.84,1.585,0
1744674300,2025-04-14 23:45,2025,RANGE,3212.56,3210.07,-0.863,0
1744677900,2025-04-15 00:45,2025,BULL,3211.83,3210.45,-1.0,0
1744681500,2025-04-15 01:45,2025,BULL,3223.62,3209.48,5.358,0
1744691400,2025-04-15 04:30,2025,BULL,3229.4,3222.58,-1.0,0
1744698600,2025-04-15 06:30,2025,BULL,3227.84,3220.37,-1.0,0
1744713000,2025-04-15 10:30,2025,BULL,3223.66,3220.75,-1.0,0
1744722000,2025-04-15 13:00,2025,BULL,3222.51,3213.53,-1.0,0
1744727400,2025-04-15 14:30,2025,BULL,3222.28,3211.1,6.868,0
1744731900,2025-04-15 15:45,2025,BULL,3221.29,3216.24,15.374,0
1744748100,2025-04-15 20:15,2025,BULL,3228.6,3225.86,20.0,1
1744818300,2025-04-16 15:45,2025,BULL,3325.32,3304.32,1.083,0
1744857000,2025-04-17 02:30,2025,BULL,3331.76,3319.69,-0.245,0
1744872300,2025-04-17 06:45,2025,BULL,3329.01,3324.6,-1.0,0
1744876800,2025-04-17 08:00,2025,BULL,3322.34,3313.54,-1.0,0
1744881300,2025-04-17 09:15,2025,BULL,3324.01,3311.84,-0.194,0
1744886700,2025-04-17 10:45,2025,BULL,3327.68,3320.51,-0.83,0
1744892100,2025-04-17 12:15,2025,BULL,3325.43,3321.74,-1.0,0
1744902900,2025-04-17 15:15,2025,BULL,3298.08,3282.72,0.975,0
1744920000,2025-04-17 20:00,2025,BULL,3321.9,3310.32,4.824,0
1745282700,2025-04-22 00:45,2025,BULL,3425.61,3411.53,3.773,0
1745314200,2025-04-22 09:30,2025,BULL,3456.75,3441.96,-1.0,0
1745322300,2025-04-22 11:45,2025,BULL,3456.69,3447.29,-1.0,0
1745332200,2025-04-22 14:30,2025,BULL,3431.48,3407.13,-1.0,0
1745342100,2025-04-22 17:15,2025,BULL,3407.36,3370.36,-1.0,0
1745352900,2025-04-22 20:15,2025,BULL,3381.4,3365.45,-1.0,0
1745523900,2025-04-24 19:45,2025,BULL,3342.26,3332.82,0.441,0
1745535600,2025-04-24 23:00,2025,BULL,3361.79,3339.93,-1.0,0
1745541000,2025-04-25 00:30,2025,BULL,3351.56,3346.1,-1.0,0
1745548200,2025-04-25 02:30,2025,BULL,3346.58,3341.92,-0.646,0
1745850600,2025-04-28 14:30,2025,BULL,3330.09,3286.26,-1.0,0
1745856900,2025-04-28 16:15,2025,BULL,3334.42,3317.98,0.622,0
1745870400,2025-04-28 20:00,2025,BULL,3350.31,3344.96,-1.0,0
1745893800,2025-04-29 02:30,2025,BULL,3330.46,3322.01,-1.0,0
1745912700,2025-04-29 07:45,2025,BULL,3322.93,3311.77,-1.0,0
1745943300,2025-04-29 16:15,2025,BULL,3319.5,3304.34,-1.0,0
1745952300,2025-04-29 18:45,2025,BULL,3319.87,3312.51,-1.0,0
1745958600,2025-04-29 20:30,2025,BULL,3319,3317.43,-1.0,0
1745971200,2025-04-30 00:00,2025,BULL,3324.26,3310.43,-1.0,0
1746030600,2025-04-30 16:30,2025,BULL,3312.41,3297.92,-1.0,0
1746408600,2025-05-05 01:30,2025,RANGE,3263.87,3240.57,2.018,0
1746426600,2025-05-05 06:30,2025,RANGE,3262.55,3253.64,5.415,0
1746459900,2025-05-05 15:45,2025,RANGE,3311.97,3308.21,-1.0,0
1746463500,2025-05-05 16:45,2025,RANGE,3309.86,3304.87,3.651,0
1746503100,2025-05-06 03:45,2025,RANGE,3360.36,3351.02,-1.0,0
1746513000,2025-05-06 06:30,2025,RANGE,3366.89,3349.22,0.5,0
1746525600,2025-05-06 10:00,2025,RANGE,3383.12,3370.72,0.325,0
1746536400,2025-05-06 13:00,2025,RANGE,3394.56,3372.55,0.797,0
1746584100,2025-05-07 02:15,2025,RANGE,3385.72,3358.39,0.303,0
1746591300,2025-05-07 04:15,2025,RANGE,3384.41,3368.3,-1.0,0
1746596700,2025-05-07 05:45,2025,RANGE,3387.8,3377.64,-1.0,0
1746614700,2025-05-07 10:45,2025,RANGE,3391.3,3368.56,-1.0,0
1746620100,2025-05-07 12:15,2025,RANGE,3386.23,3382.9,-1.0,0
1746626400,2025-05-07 14:00,2025,RANGE,3385.82,3380.4,-1.0,0
1746630000,2025-05-07 15:00,2025,RANGE,3387.18,3374.62,-1.0,0
1746637200,2025-05-07 17:00,2025,RANGE,3384.23,3377.91,-0.193,0
1746648000,2025-05-07 20:00,2025,RANGE,3371.37,3363.01,2.805,0
1746657000,2025-05-07 22:30,2025,RANGE,3370.87,3362.56,2.874,0
1746716400,2025-05-08 15:00,2025,RANGE,3358.62,3350.01,-1.0,0
1746812700,2025-05-09 17:45,2025,RANGE,3340.84,3335.26,-1.0,0
1746816300,2025-05-09 18:45,2025,RANGE,3338.65,3335.63,-1.0,0
1747792800,2025-05-21 02:00,2025,RANGE,3297.56,3284.67,0.797,0
1747806300,2025-05-21 05:45,2025,RANGE,3316.35,3297.81,-1.0,0
1747832400,2025-05-21 13:00,2025,RANGE,3305.77,3289.74,1.64,0
1747838700,2025-05-21 14:45,2025,RANGE,3304.35,3294.48,2.795,0
1747848600,2025-05-21 17:30,2025,RANGE,3313.47,3302.07,1.632,0
1747864800,2025-05-21 22:00,2025,RANGE,3317.34,3312.54,3.094,0
1747873800,2025-05-22 00:30,2025,RANGE,3323.55,3316.71,1.275,0
1747889100,2025-05-22 04:45,2025,RANGE,3338.46,3332.12,-1.0,0
1747895400,2025-05-22 06:30,2025,RANGE,3330.76,3325.8,-1.0,0
1747900800,2025-05-22 08:00,2025,RANGE,3326.97,3321.96,-1.0,0
1747914300,2025-05-22 11:45,2025,RANGE,3314.46,3282.25,-1.0,0
1747920600,2025-05-22 13:30,2025,RANGE,3310.06,3300.15,-1.0,0
1747925100,2025-05-22 14:45,2025,RANGE,3296.99,3278.11,3.344,0
1747928700,2025-05-22 15:45,2025,RANGE,3294.74,3280.06,4.449,0
1747937700,2025-05-22 18:15,2025,RANGE,3294.65,3289.28,-1.0,0
1747944000,2025-05-22 20:00,2025,RANGE,3291.16,3288.54,0.68,0
1747963800,2025-05-23 01:30,2025,RANGE,3304.28,3286.44,3.163,0
1747970100,2025-05-23 03:15,2025,RANGE,3298.35,3290.29,7.71,0
1748023200,2025-05-23 18:00,2025,RANGE,3365.25,3355.79,-1.0,0
1748313000,2025-05-27 02:30,2025,RANGE,3341.56,3331.54,-1.0,0
1748556000,2025-05-29 22:00,2025,BULL,3316.55,3314.94,-1.0,0
1748568600,2025-05-30 01:30,2025,BULL,3312.35,3309.04,-1.0,0
1748816100,2025-06-01 22:15,2025,BULL,3304.01,3289.53,4.511,0
1748826900,2025-06-02 01:15,2025,BULL,3309.26,3302.68,-1.0,0
1748831400,2025-06-02 02:30,2025,BULL,3307.14,3300.9,11.335,0
1748837700,2025-06-02 04:15,2025,BULL,3313.72,3302.77,5.865,0
1748863800,2025-06-02 11:30,2025,BULL,3356.71,3344.16,1.691,0
1748890800,2025-06-02 19:00,2025,BULL,3379.56,3370.42,-0.174,0
1748897100,2025-06-02 20:45,2025,BULL,3381.68,3378.09,-1.0,0
1748916000,2025-06-03 02:00,2025,BULL,3374.57,3362.8,-1.0,0
1748931300,2025-06-03 06:15,2025,BULL,3364.15,3355.63,-1.0,0
1748935800,2025-06-03 07:30,2025,BULL,3358.85,3350.5,-1.0,0
1748945700,2025-06-03 10:15,2025,BULL,3357.85,3354.25,-1.0,0
1748951100,2025-06-03 11:45,2025,BULL,3359.33,3353.16,-1.0,0
1748955600,2025-06-03 13:00,2025,BULL,3360,3348.34,-1.0,0
1748961900,2025-06-03 14:45,2025,BULL,3346.43,3332.52,0.3,0
1748971800,2025-06-03 17:30,2025,BULL,3353.38,3344.09,0.97,0
1748977200,2025-06-03 19:00,2025,BULL,3354.39,3350.02,-0.794,0
1748982600,2025-06-03 20:30,2025,BULL,3353.64,3351.0,-1.0,0
1749001500,2025-06-04 01:45,2025,BULL,3370.65,3345.83,-1.0,0
1749006900,2025-06-04 03:15,2025,BULL,3365.59,3362.43,-1.0,0
1749017700,2025-06-04 06:15,2025,BULL,3355.49,3347.37,-0.515,0
1749026700,2025-06-04 08:45,2025,BULL,3362.74,3351.26,-1.0,0
1749038400,2025-06-04 12:00,2025,BULL,3348.23,3342.95,4.481,0
1749042000,2025-06-04 13:00,2025,BULL,3358.52,3343.68,0.896,0
1749047400,2025-06-04 14:30,2025,BULL,3382.83,3350.12,-1.0,0
1749053700,2025-06-04 16:15,2025,BULL,3373.02,3368.95,-0.356,0
1749069900,2025-06-04 20:45,2025,BULL,3372.32,3370.33,-0.14,0
1749092400,2025-06-05 03:00,2025,BULL,3371.23,3367.64,-1.0,0
1749099600,2025-06-05 05:00,2025,BULL,3368.3,3363.25,-1.0,0
1749105000,2025-06-05 06:30,2025,BULL,3364.96,3360.71,1.32,0
1749162600,2025-06-05 22:30,2025,BULL,3358.79,3351.47,0.016,0
1749169800,2025-06-06 00:30,2025,BULL,3361.55,3357.02,-1.0,0
1749174300,2025-06-06 01:45,2025,BULL,3363.92,3355.84,-0.621,0
1749181500,2025-06-06 03:45,2025,BULL,3369.61,3358.82,-1.0,0
1749198600,2025-06-06 08:30,2025,BULL,3367.08,3352.27,-1.0,0
1749551400,2025-06-10 10:30,2025,BULL,3334.02,3326.66,0.128,0
1749560400,2025-06-10 13:00,2025,BULL,3338.93,3327.82,-1.0,0
1749583800,2025-06-10 19:30,2025,BULL,3333.48,3318.8,-1.0,0
1749609900,2025-06-11 02:45,2025,BULL,3338.19,3326.56,-1.0,0
1749642300,2025-06-11 11:45,2025,BULL,3333.06,3325.71,-0.279,0
1749645900,2025-06-11 12:45,2025,BULL,3336.68,3326.41,-1.0,0
1749652200,2025-06-11 14:30,2025,BULL,3340.62,3327.0,-1.0,0
1749665700,2025-06-11 18:15,2025,BULL,3345.62,3318.83,0.875,0
1749711600,2025-06-12 07:00,2025,BULL,3371.6,3365.05,-1.0,0
1749716100,2025-06-12 08:15,2025,BULL,3358.93,3338.19,0.958,0
1749744000,2025-06-12 16:00,2025,BULL,3386.76,3376.91,3.665,0
1749751200,2025-06-12 18:00,2025,BULL,3384.16,3377.26,5.641,0
1749770100,2025-06-12 23:15,2025,BULL,3383.59,3379.47,9.694,0
1749795300,2025-06-13 06:15,2025,BULL,3425.19,3417.36,-1.0,0
1749800700,2025-06-13 07:45,2025,BULL,3414.96,3407.16,2.751,0
1749814200,2025-06-13 11:30,2025,BULL,3421.88,3411.07,1.354,0
1749839400,2025-06-13 18:30,2025,BULL,3435.46,3426.58,0.117,0
1750038300,2025-06-16 01:45,2025,BULL,3441.53,3432.37,-1.0,0
1750059900,2025-06-16 07:45,2025,BULL,3412.69,3408.56,-0.547,0
1750063500,2025-06-16 08:45,2025,BULL,3413.94,3408.97,-0.714,0
1750071600,2025-06-16 11:00,2025,BULL,3419.81,3410.02,-1.0,0
1750077000,2025-06-16 12:30,2025,BULL,3413.54,3410.16,-0.882,0
1750120200,2025-06-17 00:30,2025,BULL,3400.01,3392.47,-1.0,0
1750123800,2025-06-17 01:30,2025,BULL,3399.92,3390.67,-1.0,0
1750262400,2025-06-18 16:00,2025,BULL,3390.7,3380.8,-1.0,0
1750706100,2025-06-23 19:15,2025,RANGE,3380.62,3376.21,-1.0,0
1751392800,2025-07-01 18:00,2025,RANGE,3338.37,3336.5,-0.904,0
1751399100,2025-07-01 19:45,2025,RANGE,3337.94,3336.58,-0.823,0
1751407200,2025-07-01 22:00,2025,RANGE,3339,3336.71,-0.908,0
1751417100,2025-07-02 00:45,2025,RANGE,3338.91,3334.0,-1.0,0
1751424300,2025-07-02 02:45,2025,RANGE,3336.59,3327.85,-1.0,0
1751448600,2025-07-02 09:30,2025,RANGE,3339.54,3332.41,-0.306,0
1751468400,2025-07-02 15:00,2025,RANGE,3342.53,3333.37,1.351,0
1751508000,2025-07-03 02:00,2025,RANGE,3347.61,3341.49,0.607,0
1751517000,2025-07-03 04:30,2025,RANGE,3349.2,3345.07,0.534,0
1751538600,2025-07-03 10:30,2025,RANGE,3353.25,3343.43,-1.0,0
1751600700,2025-07-04 03:45,2025,RANGE,3338.4,3325.77,-1.0,0
1751627700,2025-07-04 11:15,2025,RANGE,3337.35,3331.15,-1.0,0
1751635800,2025-07-04 13:30,2025,RANGE,3337.83,3331.21,-1.0,0
1751958000,2025-07-08 07:00,2025,RANGE,3337.91,3330.53,-1.0,0
1752211800,2025-07-11 05:30,2025,RANGE,3335.1,3329.28,-0.524,0
1752219900,2025-07-11 07:45,2025,RANGE,3342.06,3330.37,0.667,0
1752226200,2025-07-11 09:30,2025,RANGE,3335.71,3332.3,4.14,0
1752444900,2025-07-13 22:15,2025,RANGE,3370.71,3353.08,-1.0,0
1752453900,2025-07-14 00:45,2025,RANGE,3367.54,3364.24,-1.0,0
1752462900,2025-07-14 03:15,2025,RANGE,3356.93,3353.26,-0.551,0
1752469200,2025-07-14 05:00,2025,RANGE,3358.65,3353.55,2.114,0
1752472800,2025-07-14 06:00,2025,RANGE,3359.71,3353.23,1.504,0
1752500700,2025-07-14 13:45,2025,RANGE,3355.21,3346.52,-1.0,0
1752506100,2025-07-14 15:15,2025,RANGE,3347.07,3340.52,1.492,0
1752511500,2025-07-14 16:45,2025,RANGE,3347.71,3342.65,-1.0,0
1752518700,2025-07-14 18:45,2025,RANGE,3349.01,3347.56,-1.0,0
