bar_idx,datetime,path_f1_swept_low_reclaim,path_f1_sweep_depth_atr,path_f1_bars_since_sweep,path_f1_swept_high_reject,path_f2_flush_state,path_f2_drop_atr,path_f2_velocity_atr_bar,path_f2_range_expansion,path_f2_consec_down,path_f2_flush_bars,path_f3_acceptance_state,path_f3_closes_above_res,path_f3_rejections_at_res,path_f3_breaks_support,path_f4_structure_state,path_f4_BOS,path_f4_CHoCH,path_f4_n_pivots_lb,path_f6_svp_state,path_f6_above_value,path_f6_below_value,path_f6_dist_poc_atr,path_f5_range_pos_4h,path_f5_range_pct_4h,path_f5_range_pos_1d,path_f5_range_pct_1d,path_f7_regime_traj,path_f7_combined_slope,path_f7_cascade_now,path_f7_macro_broken_recent,dspa_primary,dspa_secondary,eng_supply,eng_demand,eng_volume,eng_mtf,eng_regime,eng_momentum,eng_capit,eng_fuel,eng_risk,eng_macro_state,ind_context,ind_bubbles,ind_smc,ind_nas,ind_rsi,ind_indicator_confluence,macro_reader_leg,sup_cat,macro_phase,bear_leg_refined,EVAL_mfe_R,EVAL_runner,EVAL_loser,EVAL_monumental,EVAL_eng_policy
3836,2022-06-26,0,0.0,-1,0,FLUSH_V,1.66,1.66,1.32,0,1,ACCEPTED_ABOVE_RES,8,2,0,STRUCTURE_DOWN,0,0,5,IN_VALUE,4,4,0.26,EQUILIBRIUM,0.58,EQUILIBRIUM,0.4,REGIME_DETERIORATING,-0.333,-3.0,0,BEAR_PULLBACK_TRAP,LEGITIMATE_BEAR_BUY,SUPPLY_REJECTING_RISK,DEMAND_NEUTRAL,IN_VALUE_BALANCE,BEAR_ALIGN,MACRO_BROKEN_DISTRIBUTION,WEAK_MOMENTUM,NO_CAPITULATION,low_fuel,SL_STRUCTURAL_OK,BEAR_BOUNCE_RISK,TOP,BUBBLE_SELL_DISTRIBUTION,SMC_BOS_LATE,NAS_NEUTRAL,RSI_NO_DIV,WEAK_BEAR,MACRO_BEAR_LEG,SUPPLY_NEAR_AND_REJECTING,MACRO_BEAR_MARKDOWN,BLOCK,0.47,0,1,0,SKIP
3929,2022-07-18,0,0.0,-1,1,MIXED_DECLINE,1.72,0.57,0.92,1,3,ACCEPTED_ABOVE_RES,8,2,0,STRUCTURE_RANGE,1,0,5,IN_VALUE,5,5,-0.3,EQUILIBRIUM,0.45,DISCOUNT,0.14,REGIME_STABLE_BEAR,0.0,-3.0,0,BEAR_PULLBACK_TRAP,LEGITIMATE_BEAR_BUY,SUPPLY_BLOCKS_TARGET,DEMAND_DEFENDED,IN_VALUE_BALANCE,BEAR_ALIGN,MACRO_BROKEN_DISTRIBUTION,WEAK_MOMENTUM,NO_CAPITULATION,low_fuel,SL_NEUTRAL,BEAR_BOUNCE_RISK,TOP,BUBBLE_SELL_DISTRIBUTION,SMC_CHOCH_TOP_REVERSAL,NAS_NEUTRAL,RSI_NO_DIV,STRONG_BEAR_CONFIRM,MACRO_BEAR_LEG,SUPPLY_BLOCKS_TARGET,MACRO_BEAR_MARKDOWN,PRESERVE,0.05,0,1,0,SKIP
3949,2022-07-21,1,2.7,2,1,MIXED_DECLINE,3.71,0.62,1.72,0,6,REJECTED_AT_RES,1,4,5,STRUCTURE_RANGE,1,0,3,ACCEPTING_ABOVE_VALUE,6,9,2.83,PREMIUM,0.95,DISCOUNT,0.23,REGIME_STABLE_BEAR,0.167,-2.0,0,SUPPLY_REJECTION_TRAP,BEAR_PULLBACK_TRAP,SUPPLY_BLOCKS_TARGET,DEMAND_ABSENT,ACCEPTANCE_ABOVE_VALUE,BEAR_ALIGN,MACRO_BROKEN_DISTRIBUTION,WEAK_MOMENTUM,NO_CAPITULATION,low_fuel,SL_NEUTRAL,BEAR_BOUNCE_RISK,TOP,BUBBLE_SELL_DISTRIBUTION,SMC_CHOCH_TOP_REVERSAL,NAS_NEUTRAL,RSI_NO_DIV,STRONG_BEAR_CONFIRM,MACRO_BEAR_LEG,SUPPLY_BLOCKS_TARGET,MACRO_BEAR_MARKDOWN,PRESERVE,6.62,1,0,0,SKIP
4095,2022-08-25,0,0.0,-1,1,MIXED_DECLINE,1.64,0.33,0.68,0,5,ACCEPTED_ABOVE_RES,2,1,7,STRUCTURE_RANGE,1,0,4,IN_VALUE,8,2,0.35,PREMIUM,0.95,EQUILIBRIUM,0.37,REGIME_IMPROVING,0.333,-1.0,0,SUPPLY_REJECTION_TRAP,BEAR_PULLBACK_TRAP,SUPPLY_REJECTING_RISK,DEMAND_DEFENDED,ACCEPTANCE_ABOVE_VALUE,BEAR_ALIGN,MACRO_BROKEN_DISTRIBUTION,WEAK_MOMENTUM,NO_CAPITULATION,low_fuel,SL_STRUCTURAL_OK,BEAR_BOUNCE_RISK,TOP,BUBBLE_SELL_DISTRIBUTION,SMC_CHOCH_TOP_REVERSAL,NAS_NEUTRAL,RSI_NO_DIV,STRONG_BEAR_CONFIRM,MACRO_TRANSITION,SUPPLY_FRESH_DANGEROUS,MACRO_BEAR_MARKDOWN,,0.79,0,1,0,SKIP
4243,2022-09-28,0,0.0,-1,0,MIXED_DECLINE,2.3,0.46,0.61,1,5,ACCEPTED_ABOVE_RES,5,3,0,STRUCTURE_DOWN,0,0,5,ACCEPTING_ABOVE_VALUE,6,8,3.0,PREMIUM,0.94,EQUILIBRIUM,0.37,REGIME_STABLE_BEAR,0.0,-2.0,0,LEGITIMATE_BEAR_BUY,SUPPLY_REJECTION_TRAP,SUPPLY_BLOCKS_TARGET,DEMAND_DEFENDED,ACCEPTANCE_ABOVE_VALUE,BEAR_ALIGN,MACRO_BROKEN_DISTRIBUTION,WEAK_MOMENTUM,NO_CAPITULATION,low_fuel,SL_STRUCTURAL_OK,BEAR_BOUNCE_RISK,TOP,BUBBLE_SELL_DISTRIBUTION,SMC_CHOCH_TOP_REVERSAL,NAS_NEUTRAL,RSI_NO_DIV,STRONG_BEAR_CONFIRM,MACRO_BEAR_LEG,SUPPLY_BLOCKS_TARGET,MACRO_BEAR_MARKDOWN,PRESERVE,0.0,0,1,0,SKIP
4309,2022-10-13,1,1.51,1,1,MIXED_DECLINE,2.86,0.71,1.55,1,4,REJECTED_AT_RES,0,3,1,STRUCTURE_RANGE,0,0,4,IN_VALUE,5,5,-0.31,EQUILIBRIUM,0.57,EQUILIBRIUM,0.45,REGIME_NEUTRAL,0.0,-1.0,0,SUPPLY_REJECTION_TRAP,BEAR_PULLBACK_TRAP,SUPPLY_REJECTING_RISK,DEMAND_DEFENDED,IN_VALUE_BALANCE,BEAR_ALIGN,MACRO_BROKEN_DISTRIBUTION,WEAK_MOMENTUM,NO_CAPITULATION,low_fuel,SL_NEUTRAL,BEAR_BOUNCE_RISK,TOP,BUBBLE_SELL_DISTRIBUTION,SMC_BOS_LATE,NAS_NEUTRAL,RSI_NO_DIV,WEAK_BEAR,MACRO_TRANSITION,SUPPLY_NEAR_AND_REJECTING,MACRO_BEAR_MARKDOWN,,0.3,0,1,0,SKIP
4346,2022-10-23,0,0.0,-1,0,MIXED_DECLINE,2.64,0.66,0.8,1,4,ACCEPTED_ABOVE_RES,5,1,0,STRUCTURE_DOWN,0,0,3,BELOW_VALUE_REJECTED,5,7,-0.54,PREMIUM,0.68,EQUILIBRIUM,0.34,REGIME_STABLE_BEAR,0.0,-2.0,0,SUPPLY_REJECTION_TRAP,BEAR_PULLBACK_TRAP,SUPPLY_REJECTING_RISK,DEMAND_DEFENDED,REJECTION_BELOW_VALUE,BEAR_ALIGN,MACRO_BROKEN_DISTRIBUTION,WEAK_MOMENTUM,NO_CAPITULATION,low_fuel,SL_STRUCTURAL_OK,BEAR_BOUNCE_RISK,TOP,BUBBLE_SELL_DISTRIBUTION,SMC_CHOCH_TOP_REVERSAL,NAS_NEUTRAL,RSI_NO_DIV,STRONG_BEAR_CONFIRM,MACRO_TRANSITION,SUPPLY_NEAR_AND_REJECTING,MACRO_BEAR_MARKDOWN,,1.32,0,1,0,SKIP
4372,2022-10-28,0,0.0,-1,0,GRIND_DOWN,3.16,0.26,0.87,2,12,BROKE_SUPPORT,0,0,4,STRUCTURE_UP,0,1,4,BELOW_VALUE_REJECTED,6,5,-1.22,DISCOUNT,0.31,DISCOUNT,0.29,REGIME_STABLE_BEAR,0.0,-3.0,0,BEAR_PULLBACK_TRAP,MARKUP_THROUGH_SUPPLY,SUPPLY_BLOCKS_TARGET,DEMAND_NEUTRAL,REJECTION_BELOW_VALUE,BEAR_ALIGN,MACRO_BROKEN_DISTRIBUTION,STRONG_BULL_MOMENTUM,NO_CAPITULATION,low_fuel,SL_NEUTRAL,UNKNOWN_CONFLICT,NEUTRAL,BUBBLE_NEUTRAL,SMC_NONE,NAS_NEUTRAL,RSI_NO_DIV,NEUTRAL,MACRO_BULL_LEG,SUPPLY_BLOCKS_TARGET,MACRO_BEAR_MARKDOWN,,0.0,0,1,0,REVIEW
4384,2022-11-01,1,0.29,6,0,GRIND_DOWN,4.46,0.41,1.0,0,11,BROKE_SUPPORT,0,1,4,STRUCTURE_DOWN,0,0,3,ACCEPTING_ABOVE_VALUE,3,9,1.02,EQUILIBRIUM,0.51,DISCOUNT,0.3,REGIME_STABLE_BEAR,-0.167,-3.0,0,BEAR_PULLBACK_TRAP,SUPPLY_REJECTION_TRAP,SUPPLY_BLOCKS_TARGET,DEMAND_NEUTRAL,ACCEPTANCE_ABOVE_VALUE,BEAR_ALIGN,MACRO_BROKEN_DISTRIBUTION,WEAK_MOMENTUM,NO_CAPITULATION,low_fuel,SL_STRUCTURAL_OK,BEAR_BOUNCE_RISK,TOP,BUBBLE_SELL_DISTRIBUTION,SMC_CHOCH_TOP_REVERSAL,NAS_NEUTRAL,RSI_NO_DIV,STRONG_BEAR_CONFIRM,MACRO_RANGE,SUPPLY_BLOCKS_TARGET,MACRO_BEAR_MARKDOWN,,0.69,0,1,0,SKIP
4401,2022-11-04,0,0.0,-1,0,MIXED_DECLINE,5.2,1.3,1.07,0,4,HOLDING_SUPPORT,0,0,0,STRUCTURE_RANGE,0,0,3,ACCEPTING_ABOVE_VALUE,5,3,1.31,EQUILIBRIUM,0.58,DISCOUNT,0.31,REGIME_DETERIORATING,-0.333,-3.0,0,LEGITIMATE_BEAR_BUY,BEAR_PULLBACK_TRAP,SUPPLY_REJECTING_RISK,DEMAND_DEFENDED,ACCEPTANCE_ABOVE_VALUE,BEAR_ALIGN,MACRO_BROKEN_DISTRIBUTION,WEAK_MOMENTUM,NO_CAPITULATION,low_fuel,SL_STRUCTURAL_OK,BEAR_BOUNCE_RISK,TOP,BUBBLE_SELL_DISTRIBUTION,SMC_BOS_LATE,NAS_NEUTRAL,RSI_BEAR_DIV_TOP,STRONG_BEAR_CONFIRM,MACRO_RANGE,SUPPLY_NEAR_AND_REJECTING,MACRO_BEAR_MARKDOWN,,10.31,1,0,1,SKIP
4429,2022-11-10,0,0.0,-1,0,MIXED_DECLINE,1.59,1.59,0.51,0,1,ACCEPTED_ABOVE_RES,3,0,5,STRUCTURE_UP,1,0,4,ACCEPTING_ABOVE_VALUE,8,3,3.83,PREMIUM,0.98,PREMIUM,1.0,REGIME_IMPROVING,0.667,3.0,0,MARKUP_THROUGH_SUPPLY,BULL_PULLBACK_CONTINUATION,SUPPLY_REJECTING_RISK,DEMAND_DEFENDED,ACCEPTANCE_ABOVE_VALUE,FULL_BULL_ALIGN,MACRO_BROKEN_DISTRIBUTION,HEALTHY_HIGH_LEGPOS,NO_CAPITULATION,low_fuel,SL_NEUTRAL,RANGE_MACRO_BULL_RECLAIM,PULLBACK,BUBBLE_BUY_ACCUM_PULLBACK,SMC_CHOCH_BULL_TRIGGER,NAS_SHORT,RSI_BEAR_DIV,NEUTRAL,MACRO_CORRECTIVE_PULLBACK,SUPPLY_NEAR_AND_REJECTING,MACRO_RANGE_TRANSITION,,1.64,0,1,0,TAKE
4483,2022-11-23,1,0.71,2,1,MIXED_DECLINE,2.79,0.46,1.21,0,6,REJECTED_AT_RES,1,2,0,STRUCTURE_DOWN,0,0,2,ACCEPTING_ABOVE_VALUE,5,7,0.68,PREMIUM,0.85,PREMIUM,0.78,REGIME_STABLE_BULL,0.0,2.0,1,SUPPLY_REJECTION_TRAP,BEAR_PULLBACK_TRAP,SUPPLY_BLOCKS_TARGET,DEMAND_ABSENT,ACCEPTANCE_ABOVE_VALUE,PARTIAL_BULL,MACRO_BROKEN_DISTRIBUTION,STRONG_BULL_MOMENTUM,NO_CAPITULATION,low_fuel,SL_NEUTRAL,RANGE_MACRO_BULL_RECLAIM,PULLBACK,BUBBLE_MIXED,SMC_NONE,NAS_NEUTRAL,RSI_NO_DIV,NEUTRAL,MACRO_TRANSITION,SUPPLY_BLOCKS_TARGET,MACRO_RANGE_TRANSITION,,6.01,1,0,0,TAKE
4513,2022-11-30,0,0.0,-1,1,MIXED_DECLINE,1.61,0.2,1.03,0,8,ACCEPTED_ABOVE_RES,4,3,0,STRUCTURE_RANGE,1,0,3,ACCEPTING_ABOVE_VALUE,8,3,0.58,PREMIUM,0.84,PREMIUM,0.92,REGIME_IMPROVING,0.333,3.0,0,UNKNOWN_CONFLICT,SUPPLY_REJECTION_TRAP,SUPPLY_REJECTING_RISK,DEMAND_DEFENDED,ACCEPTANCE_ABOVE_VALUE,FULL_BULL_ALIGN,MACRO_BROKEN_DISTRIBUTION,STRONG_BULL_MOMENTUM,NO_CAPITULATION,low_fuel,SL_STRUCTURAL_OK,RANGE_MACRO_BULL_RECLAIM,PULLBACK,BUBBLE_BUY_ACCUM_PULLBACK,SMC_BOS_CONTINUATION,NAS_NEUTRAL,RSI_NO_DIV,STRONG_BULL_CONFIRM,MACRO_BULL_LEG,SUPPLY_NEAR_AND_REJECTING,MACRO_RANGE_TRANSITION,,4.54,0,0,0,TAKE
4530,2022-12-05,0,0.0,-1,0,MIXED_DECLINE,4.29,1.07,1.02,0,4,BROKE_SUPPORT,0,0,5,STRUCTURE_UP,0,1,3,BELOW_VALUE_REJECTED,7,4,-2.68,DISCOUNT,0.21,PREMIUM,0.72,REGIME_STABLE_BULL,-0.167,2.0,0,MARKUP_THROUGH_SUPPLY,BULL_PULLBACK_CONTINUATION,SUPPLY_FAR_NEUTRAL,DEMAND_DEFENDED,REJECTION_BELOW_VALUE,FULL_BULL_ALIGN,MACRO_BULL,STRONG_BULL_MOMENTUM,NO_CAPITULATION,high_fuel,SL_STRUCTURAL_OK,MACRO_BULL_RUN_CONTINUATION,PULLBACK,BUBBLE_MIXED,SMC_CHOCH_BULL_TRIGGER,NAS_SHORT,RSI_NO_DIV,NEUTRAL,MACRO_BULL_LEG,SUPPLY_FAR_ENOUGH,MACRO_RANGE_TRANSITION,,25.14,1,0,1,TAKE
4574,2022-12-15,0,0.0,-1,0,MIXED_DECLINE,3.63,0.0,0.0,0,0,HOLDING_SUPPORT,0,0,0,STRUCTURE_UP,0,0,2,IN_VALUE,5,5,0.13,EQUILIBRIUM,0.38,PREMIUM,0.7,REGIME_IMPROVING,0.333,3.0,0,BULL_PULLBACK_CONTINUATION,MARKUP_THROUGH_SUPPLY,SUPPLY_BLOCKS_TARGET,DEMAND_DEFENDED,IN_VALUE_BALANCE,FULL_BULL_ALIGN,MACRO_BULL,STRONG_BULL_MOMENTUM,NO_CAPITULATION,low_fuel,SL_NEUTRAL,MACRO_BULL_RUN_CONTINUATION,PULLBACK,BUBBLE_MIXED,SMC_BOS_CONTINUATION,NAS_NEUTRAL,RSI_NO_DIV,WEAK_BULL,MACRO_BULL_LEG,SUPPLY_BLOCKS_TARGET,MACRO_BULL_RUN,,0.0,0,1,0,TAKE
4609,2022-12-22,0,0.0,-1,0,FLUSH_V,4.89,0.81,1.35,0,6,BROKE_SUPPORT,0,0,7,STRUCTURE_UP,0,1,3,ACCEPTING_ABOVE_VALUE,6,5,0.02,DISCOUNT,0.21,EQUILIBRIUM,0.63,REGIME_STABLE_BULL,0.167,3.0,0,MARKUP_THROUGH_SUPPLY,BULL_PULLBACK_CONTINUATION,SUPPLY_FAR_NEUTRAL,DEMAND_DEFENDED,IN_VALUE_BALANCE,FULL_BULL_ALIGN,MACRO_BULL,STRONG_BULL_MOMENTUM,NO_CAPITULATION,medium_fuel,SL_STRUCTURAL_OK,MACRO_BULL_RUN_CONTINUATION,PULLBACK,BUBBLE_BUY_ACCUM_PULLBACK,SMC_CHOCH_BULL_TRIGGER,NAS_NEUTRAL,RSI_NO_DIV,STRONG_BULL_CONFIRM,MACRO_BULL_LEG,SUPPLY_FAR_ENOUGH,MACRO_BULL_RUN,,16.21,1,0,1,TAKE
4644,2023-01-03,0,0.0,-1,0,FLUSH_V,2.29,1.14,2.16,0,2,BROKE_SUPPORT,0,0,4,STRUCTURE_UP,0,0,2,IN_VALUE,6,2,0.11,PREMIUM,0.78,PREMIUM,0.88,REGIME_IMPROVING,0.333,3.0,0,UNKNOWN_CONFLICT,BULL_PULLBACK_CONTINUATION,SUPPLY_REJECTING_RISK,DEMAND_DEFENDED,IN_VALUE_BALANCE,FULL_BULL_ALIGN,MACRO_BULL,HEALTHY_HIGH_LEGPOS,NO_CAPITULATION,low_fuel,SL_STRUCTURAL_OK,BULL_PULLBACK_CONTINUATION,PULLBACK,BUBBLE_BUY_ACCUM_PULLBACK,SMC_CHOCH_BULL_TRIGGER,NAS_SHORT,RSI_NO_DIV,WEAK_BULL,MACRO_BULL_LEG,SUPPLY_NEAR_AND_REJECTING,MACRO_BULL_RUN,,7.45,1,0,0,TAKE
4677,2023-01-11,0,0.0,-1,1,MIXED_DECLINE,1.79,0.6,0.74,0,3,BROKE_SUPPORT,1,1,3,STRUCTURE_UP,1,0,2,IN_VALUE,8,4,0.5,PREMIUM,0.97,PREMIUM,0.98,REGIME_STABLE_BULL,0.0,3.0,0,MARKUP_THROUGH_SUPPLY,BULL_PULLBACK_CONTINUATION,CLEAN_SKY_BULLISH,DEMAND_DEFENDED,ACCEPTANCE_ABOVE_VALUE,FULL_BULL_ALIGN,MACRO_BULL,HEALTHY_HIGH_LEGPOS,NO_CAPITULATION,high_fuel,SL_STRUCTURAL_OK,NO_OVERHEAD_MARKUP,PULLBACK,BUBBLE_BUY_ACCUM_PULLBACK,SMC_BOS_CONTINUATION,NAS_NEUTRAL,RSI_NO_DIV,STRONG_BULL_CONFIRM,MACRO_BULL_LEG,CLEAN_SKY,MACRO_BULL_RUN,,0.0,0,1,0,TAKE
4763,2023-01-31,1,1.83,1,0,MIXED_DECLINE,3.1,0.39,1.23,0,8,REJECTED_AT_RES,0,3,2,STRUCTURE_RANGE,0,0,5,IN_VALUE,3,4,0.59,PREMIUM,0.84,PREMIUM,0.84,REGIME_STABLE_BULL,-0.167,2.0,0,SUPPLY_REJECTION_TRAP,BULL_PULLBACK_CONTINUATION,SUPPLY_BLOCKS_TARGET,DEMAND_DEFENDED,ACCEPTANCE_ABOVE_VALUE,FULL_BULL_ALIGN,MACRO_BULL,STRONG_BULL_MOMENTUM,NO_CAPITULATION,low_fuel,SL_STRUCTURAL_OK,MACRO_BULL_RUN_CONTINUATION,PULLBACK,BUBBLE_MIXED,SMC_CHOCH_BULL_TRIGGER,NAS_NEUTRAL,RSI_NO_DIV,WEAK_BULL,MACRO_BULL_LEG,SUPPLY_BLOCKS_TARGET,MACRO_BULL_RUN,,1.86,0,1,0,TAKE
4899,2023-03-03,0,0.0,-1,0,MIXED_DECLINE,2.19,0.44,0.75,0,5,BROKE_SUPPORT,1,0,5,STRUCTURE_UP,1,0,3,ACCEPTING_ABOVE_VALUE,8,2,0.56,PREMIUM,0.98,EQUILIBRIUM,0.37,REGIME_NEUTRAL,0.0,0.0,0,LEGITIMATE_BEAR_BUY,,SUPPLY_FAR_NEUTRAL,DEMAND_DEFENDED,ACCEPTANCE_ABOVE_VALUE,PARTIAL_BULL,MACRO_BROKEN_DISTRIBUTION,STRONG_BULL_MOMENTUM,NO_CAPITULATION,medium_fuel,SL_STRUCTURAL_OK,BULL_PULLBACK_CONTINUATION,PULLBACK,BUBBLE_MIXED,SMC_CHOCH_BULL_TRIGGER,NAS_NEUTRAL,RSI_NO_DIV,WEAK_BULL,MACRO_BEAR_LEG,SUPPLY_FAR_ENOUGH,MACRO_RANGE_TRANSITION,PRESERVE,1.14,0,1,0,TAKE
4908,2023-03-06,0,0.0,-1,0,MIXED_DECLINE,2.14,0.71,0.88,2,3,HOLDING_SUPPORT,0,0,0,STRUCTURE_UP,0,0,2,BELOW_VALUE_REJECTED,5,5,-1.07,EQUILIBRIUM,0.59,EQUILIBRIUM,0.49,REGIME_IMPROVING,0.333,1.0,0,BULL_PULLBACK_CONTINUATION,MARKUP_THROUGH_SUPPLY,SUPPLY_FAR_NEUTRAL,DEMAND_DEFENDED,REJECTION_BELOW_VALUE,PARTIAL_BULL,MACRO_BROKEN_DISTRIBUTION,STRONG_BULL_MOMENTUM,NO_CAPITULATION,medium_fuel,SL_STRUCTURAL_OK,BULL_PULLBACK_CONTINUATION,PULLBACK,BUBBLE_BUY_ACCUM_PULLBACK,SMC_BOS_CONTINUATION,NAS_NEUTRAL,RSI_NO_DIV,STRONG_BULL_CONFIRM,MACRO_CORRECTIVE_PULLBACK,SUPPLY_FAR_ENOUGH,MACRO_RANGE_TRANSITION,,0.0,0,1,0,TAKE
4918,2023-03-08,1,0.01,6,0,FLUSH_V,5.93,1.19,1.4,0,5,ACCEPTED_ABOVE_RES,4,2,6,STRUCTURE_RANGE,0,0,2,ACCEPTING_ABOVE_VALUE,4,9,0.86,DISCOUNT,0.23,DISCOUNT,0.18,REGIME_NEUTRAL,-0.167,-1.0,0,LEGITIMATE_BEAR_BUY,REVERSAL_RUNNER,SUPPLY_FAR_NEUTRAL,DEMAND_DEFENDED,ACCEPTANCE_ABOVE_VALUE,BEAR_ALIGN,MACRO_BROKEN_DISTRIBUTION,WEAK_MOMENTUM,CLIMAX_RECLAIM,high_fuel,SL_STRUCTURAL_OK,CORRECTIVE_BEAR_LEG,BOTTOM,BUBBLE_SELL_CLIMAX_BULL,SMC_CHOCH_BULL_TRIGGER,NAS_LONG_RECENT,RSI_NO_DIV,STRONG_BULL_CONFIRM,MACRO_BEAR_LEG,SUPPLY_FAR_ENOUGH,MACRO_BULL_PULLBACK,PRESERVE,19.79,1,0,1,SKIP
4926,2023-03-09,0,0.0,-1,0,MIXED_DECLINE,1.66,0.83,0.55,1,2,ACCEPTED_ABOVE_RES,8,1,1,STRUCTURE_RANGE,1,0,4,ACCEPTING_ABOVE_VALUE,6,6,2.07,EQUILIBRIUM,0.51,DISCOUNT,0.3,REGIME_NEUTRAL,-0.167,-1.0,0,LEGITIMATE_BEAR_BUY,BEAR_PULLBACK_TRAP,SUPPLY_BLOCKS_TARGET,DEMAND_DEFENDED,ACCEPTANCE_ABOVE_VALUE,MTF_CONFLICT,MACRO_BROKEN_DISTRIBUTION,WEAK_MOMENTUM,FALLING_KNIFE,low_fuel,SL_STRUCTURAL_OK,BEAR_BOUNCE_RISK,TOP,BUBBLE_SELL_DISTRIBUTION,SMC_CHOCH_TOP_REVERSAL,NAS_NEUTRAL,RSI_NO_DIV,STRONG_BEAR_CONFIRM,MACRO_BEAR_LEG,SUPPLY_BLOCKS_TARGET,MACRO_BULL_PULLBACK,PRESERVE,18.03,1,0,1,SKIP
4964,2023-03-20,0,0.0,-1,1,FLUSH_V,1.36,1.36,1.33,0,1,ACCEPTED_ABOVE_RES,5,2,0,STRUCTURE_DOWN,0,0,3,ACCEPTING_ABOVE_VALUE,9,3,0.62,PREMIUM,0.98,PREMIUM,0.89,REGIME_IMPROVING,0.333,3.0,0,STRUCTURAL_RISK_SL_PROBLEM,MARKUP_THROUGH_SUPPLY,CLEAN_SKY_BULLISH,DEMAND_ABSENT,ACCEPTANCE_ABOVE_VALUE,FULL_BULL_ALIGN,MACRO_BULL,HEALTHY_HIGH_LEGPOS,NO_CAPITULATION,high_fuel,SL_TOO_WIDE,NO_OVERHEAD_MARKUP,PULLBACK,BUBBLE_BUY_ACCUM_PULLBACK,SMC_BOS_CONTINUATION,NAS_NEUTRAL,RSI_NO_DIV,STRONG_BULL_CONFIRM,MACRO_RANGE,CLEAN_SKY,MACRO_BULL_RUN,,0.98,0,1,0,REVIEW_RISK
4996,2023-03-27,0,0.0,-1,0,MIXED_DECLINE,4.62,0.77,0.96,7,6,HOLDING_SUPPORT,0,1,0,STRUCTURE_DOWN,0,0,2,BELOW_VALUE_REJECTED,7,6,-1.64,DISCOUNT,0.18,PREMIUM,0.7,REGIME_STABLE_BULL,-0.167,2.0,0,MARKUP_THROUGH_SUPPLY,BULL_PULLBACK_CONTINUATION,SUPPLY_FAR_NEUTRAL,DEMAND_NEUTRAL,REJECTION_BELOW_VALUE,PARTIAL_BULL,MACRO_BULL,STRONG_BULL_MOMENTUM,FALLING_KNIFE,high_fuel,SL_NEUTRAL,CORRECTIVE_BEAR_LEG,TOP,BUBBLE_SELL_DISTRIBUTION,SMC_NONE,NAS_SHORT_TOP,RSI_NO_DIV,STRONG_BEAR_CONFIRM,MACRO_RANGE,SUPPLY_FAR_ENOUGH,MACRO_BULL_RUN,,15.38,1,0,1,SKIP
5016,2023-03-30,0,0.0,-1,1,MIXED_DECLINE,1.76,0.88,0.91,0,2,ACCEPTED_ABOVE_RES,4,2,1,STRUCTURE_DOWN,0,0,5,ACCEPTING_ABOVE_VALUE,7,3,1.17,PREMIUM,0.88,PREMIUM,0.85,REGIME_IMPROVING,0.333,3.0,0,UNKNOWN_CONFLICT,SUPPLY_REJECTION_TRAP,SUPPLY_BLOCKS_TARGET,DEMAND_DEFENDED,ACCEPTANCE_ABOVE_VALUE,FULL_BULL_ALIGN,MACRO_BULL,STRONG_BULL_MOMENTUM,NO_CAPITULATION,low_fuel,SL_STRUCTURAL_OK,MACRO_BULL_RUN_CONTINUATION,PULLBACK,BUBBLE_MIXED,SMC_BOS_CONTINUATION,NAS_NEUTRAL,RSI_NO_DIV,WEAK_BULL,MACRO_BULL_LEG,SUPPLY_BLOCKS_TARGET,MACRO_BULL_RUN,,0.53,0,1,0,TAKE
5042,2023-04-06,0,0.0,-1,0,MIXED_DECLINE,2.43,0.61,1.0,0,4,BROKE_SUPPORT,0,0,3,STRUCTURE_UP,0,0,4,IN_VALUE,8,2,0.12,PREMIUM,0.8,PREMIUM,0.93,REGIME_STABLE_BULL,0.167,3.0,0,STRUCTURAL_RISK_SL_PROBLEM,MARKUP_THROUGH_SUPPLY,CLEAN_SKY_BULLISH,DEMAND_ABSENT,IN_VALUE_BALANCE,FULL_BULL_ALIGN,MACRO_BULL,HEALTHY_HIGH_LEGPOS,NO_CAPITULATION,high_fuel,SL_TOO_WIDE,NO_OVERHEAD_MARKUP,PULLBACK,BUBBLE_BUY_ACCUM_PULLBACK,SMC_CHOCH_BULL_TRIGGER,NAS_SHORT,RSI_NO_DIV,WEAK_BULL,MACRO_BULL_LEG,CLEAN_SKY,MACRO_BULL_RUN,,0.55,0,1,0,REVIEW_RISK
5055,2023-04-11,0,0.0,-1,0,GRIND_DOWN,4.75,0.37,1.1,0,13,HOLDING_SUPPORT,0,0,0,STRUCTURE_UP,0,0,2,IN_VALUE,3,3,0.57,EQUILIBRIUM,0.45,PREMIUM,0.83,REGIME_STABLE_BULL,-0.167,1.0,0,BULL_PULLBACK_CONTINUATION,MARKUP_THROUGH_SUPPLY,SUPPLY_BLOCKS_TARGET,DEMAND_DEFENDED,ACCEPTANCE_ABOVE_VALUE,FULL_BULL_ALIGN,MACRO_BULL,STRONG_BULL_MOMENTUM,NO_CAPITULATION,low_fuel,SL_STRUCTURAL_OK,MACRO_BULL_RUN_CONTINUATION,PULLBACK,BUBBLE_MIXED,SMC_NONE,NAS_NEUTRAL,RSI_NO_DIV,NEUTRAL,MACRO_BULL_LEG,SUPPLY_BLOCKS_TARGET,MACRO_BULL_RUN,,2.78,0,0,0,TAKE
