candidate_id,timestamp,source,anatomy_class,supply_category,demand_category,mfe_atr_36,mae_atr_36,cret_atr_36,rsi
C529,2020-05-05 14:00,fractal_3_3,WEAK_CONTINUATION,SUPPLY_FAR_ENOUGH,DEMAND_SUPPORTING_RETEST,1.62,2.04,0.52,47.4
C530,2020-05-05 18:00,fractal_3_3,WEAK_CONTINUATION,SUPPLY_FAR_ENOUGH,DEMAND_PRESENT_NEUTRAL,1.64,2.21,0.99,53.0
C531,2020-05-05 22:00,fractal_3_3,WEAK_CONTINUATION,SUPPLY_FAR_ENOUGH,DEMAND_PRESENT_NEUTRAL,1.92,2.35,1.01,53.5
C532,2020-05-06 02:00,fractal_3_3,NEEDS_VISUAL_REVIEW,CLEAN_SKY,DEMAND_ABSENT_OR_IRRELEVANT,2.03,2.38,1.11,52.8
C542,2020-05-07 18:00,fractal_3_3,STRUCTURE_INVALIDATED,SUPPLY_BLOCKS_TARGET,DEMAND_SUPPORTING_RETEST,3.31,2.21,2.49,64.2
C543,2020-05-07 22:00,fractal_3_3,STRUCTURE_INVALIDATED,SUPPLY_FRESH_DANGEROUS,DEMAND_SUPPORTING_RETEST,4.03,2.35,3.92,60.5
C544,2020-05-08 02:00,fractal_3_3,STRUCTURE_INVALIDATED,SUPPLY_BLOCKS_TARGET,DEMAND_SUPPORTING_RETEST,4.58,2.27,4.53,61.6
C545,2020-05-08 06:00,fractal_3_3,STRUCTURE_INVALIDATED,SUPPLY_FRESH_DANGEROUS,DEMAND_SUPPORTING_RETEST,4.05,2.77,3.89,60.8
C549,2020-05-10 22:00,fractal_3_3,STRUCTURE_INVALIDATED,SUPPLY_NEAR_AND_REJECTING,DEMAND_SUPPORTING_RETEST,5.02,1.63,2.72,47.3
C550,2020-05-11 02:00,fractal_3_3,GOOD_CONTINUATION,SUPPLY_NEAR_AND_REJECTING,DEMAND_SUPPORTING_RETEST,5.46,1.15,2.89,53.3
C552,2020-05-11 10:00,fractal_3_3,GOOD_CONTINUATION,SUPPLY_NEAR_AND_REJECTING,DEMAND_SUPPORTING_RETEST,5.27,1.12,2.92,47.4
C557,2020-05-12 06:00,fractal_3_3,STRONG_CONTINUATION,SUPPLY_NEAR_AND_REJECTING,DEMAND_PRESENT_NEUTRAL,6.13,0.68,4.5,48.6
C558,2020-05-12 10:00,fractal_3_3,GOOD_CONTINUATION,SUPPLY_NEAR_AND_REJECTING,DEMAND_PRESENT_NEUTRAL,5.61,1.01,4.1,51.3
C559,2020-05-12 14:00,fractal_3_3,STRONG_CONTINUATION,SUPPLY_BLOCKS_TARGET,DEMAND_PRESENT_NEUTRAL,6.04,0.54,4.49,54.0
C561,2020-05-12 22:00,fractal_3_3,STRONG_CONTINUATION,SUPPLY_BLOCKS_TARGET,DEMAND_PRESENT_NEUTRAL,6.99,0.46,4.6,49.7
C562,2020-05-13 02:00,fractal_3_3,STRONG_CONTINUATION,SUPPLY_BLOCKS_TARGET,DEMAND_TOO_DEEP,7.04,0.61,4.29,49.7
C566,2020-05-13 18:00,fractal_3_3,STRONG_CONTINUATION,SUPPLY_BLOCKS_TARGET,DEMAND_ABSENT_OR_IRRELEVANT,5.79,0.63,1.27,56.2
C567,2020-05-13 22:00,fractal_3_3,STRONG_CONTINUATION,SUPPLY_NEAR_AND_REJECTING,DEMAND_ABSENT_OR_IRRELEVANT,6.29,0.42,1.61,60.1
C568,2020-05-14 02:00,fractal_3_3,STRONG_CONTINUATION,SUPPLY_NEAR_AND_REJECTING,DEMAND_ABSENT_OR_IRRELEVANT,6.29,0.41,1.86,58.3
C569,2020-05-14 06:00,fractal_3_3,STRONG_CONTINUATION,SUPPLY_BLOCKS_TARGET,DEMAND_ABSENT_OR_IRRELEVANT,5.77,0.9,2.06,58.4
C572,2020-05-14 18:00,fractal_3_3,STRONG_CONTINUATION,CLEAN_SKY,DEMAND_ABSENT_OR_IRRELEVANT,4.03,1.49,0.62,67.3
C583,2020-05-18 14:00,fractal_3_3,WEAK_CONTINUATION,CLEAN_SKY,DEMAND_ABSENT_OR_IRRELEVANT,1.76,1.86,-1.71,53.3
C584,2020-05-18 18:00,fractal_3_3,WEAK_CONTINUATION,CLEAN_SKY,DEMAND_ABSENT_OR_IRRELEVANT,1.85,2.15,-1.76,51.1
C585,2020-05-18 22:00,fractal_3_3,WEAK_CONTINUATION,CLEAN_SKY,DEMAND_ABSENT_OR_IRRELEVANT,1.22,3.04,-2.81,50.1
C586,2020-05-19 02:00,fractal_3_3,WEAK_CONTINUATION,SUPPLY_BLOCKS_TARGET,DEMAND_ABSENT_OR_IRRELEVANT,1.49,2.82,-2.7,55.6
C589,2020-05-19 14:00,fractal_3_3,STRUCTURE_INVALIDATED,SUPPLY_NEAR_AND_REJECTING,DEMAND_PRESENT_NEUTRAL,0.86,3.83,-2.6,54.5
C590,2020-05-19 18:00,fractal_3_3,STRUCTURE_INVALIDATED,SUPPLY_NEAR_AND_REJECTING,DEMAND_PRESENT_NEUTRAL,0.77,4.19,-2.47,57.3
C597,2020-05-20 22:00,fractal_3_3,STRUCTURE_INVALIDATED,SUPPLY_NEAR_AND_REJECTING,DEMAND_PRESENT_NEUTRAL,0.17,6.2,-2.76,58.0
C598,2020-05-21 02:00,fractal_3_3,STRUCTURE_INVALIDATED,SUPPLY_BLOCKS_TARGET,DEMAND_PRESENT_NEUTRAL,0.04,5.79,-1.88,54.5
C604,2020-05-22 02:00,fractal_3_3,WEAK_CONTINUATION,SUPPLY_BLOCKS_TARGET,DEMAND_ABSENT_OR_IRRELEVANT,1.79,4.28,0.78,41.7
C610,2020-05-25 02:00,fractal_3_3,NEEDS_VISUAL_REVIEW,SUPPLY_NEAR_AND_REJECTING,DEMAND_ABSENT_OR_IRRELEVANT,2.32,3.69,1.73,42.2
C611,2020-05-25 06:00,fractal_3_3,STRUCTURE_INVALIDATED,SUPPLY_BLOCKS_TARGET,DEMAND_ABSENT_OR_IRRELEVANT,1.66,4.39,1.65,40.2
C612,2020-05-25 10:00,fractal_3_3,NEEDS_VISUAL_REVIEW,SUPPLY_NEAR_AND_REJECTING,DEMAND_ABSENT_OR_IRRELEVANT,2.26,3.76,0.17,46.7
C613,2020-05-25 14:00,fractal_3_3,STRUCTURE_INVALIDATED,SUPPLY_NEAR_AND_REJECTING,DEMAND_ABSENT_OR_IRRELEVANT,2.1,4.06,0.03,42.5
C631,2020-05-28 18:00,fractal_3_3,GOOD_CONTINUATION,SUPPLY_BLOCKS_TARGET,DEMAND_SUPPORTING_RETEST,2.88,5.01,-3.56,44.1
C634,2020-05-29 06:00,fractal_3_3,GOOD_CONTINUATION,SUPPLY_FRESH_DANGEROUS,DEMAND_SUPPORTING_RETEST,2.06,5.91,-3.3,51.2
C635,2020-05-29 10:00,fractal_3_3,WEAK_CONTINUATION,SUPPLY_NEAR_AND_REJECTING,DEMAND_SUPPORTING_RETEST,1.77,6.23,-4.14,54.5
C637,2020-05-29 18:00,fractal_3_3,WEAK_CONTINUATION,SUPPLY_NEAR_AND_REJECTING,DEMAND_SUPPORTING_RETEST,1.63,6.55,-3.55,60.6
C639,2020-06-01 02:00,fractal_3_3,STRUCTURE_INVALIDATED,SUPPLY_FRESH_DANGEROUS,DEMAND_SUPPORTING_RETEST,0.18,8.27,-5.13,65.0
C643,2020-06-01 18:00,fractal_3_3,STRUCTURE_INVALIDATED,SUPPLY_FRESH_DANGEROUS,DEMAND_SUPPORTING_RETEST,0.59,7.56,-2.77,57.7
C644,2020-06-01 22:00,fractal_3_3,STRUCTURE_INVALIDATED,SUPPLY_FRESH_DANGEROUS,DEMAND_SUPPORTING_RETEST,0.4,8.1,-2.85,58.8
C645,2020-06-02 02:00,fractal_3_3,STRUCTURE_INVALIDATED,SUPPLY_FRESH_DANGEROUS,DEMAND_SUPPORTING_RETEST,0.72,7.96,-2.46,60.9
C646,2020-06-02 06:00,fractal_3_3,STRUCTURE_INVALIDATED,SUPPLY_FRESH_DANGEROUS,DEMAND_PRESENT_NEUTRAL,0.67,8.23,-2.49,58.2
C647,2020-06-02 10:00,fractal_3_3,STRUCTURE_INVALIDATED,SUPPLY_FRESH_DANGEROUS,DEMAND_PRESENT_NEUTRAL,0.06,8.55,-2.43,58.6
C652,2020-06-03 06:00,fractal_3_3,STRUCTURE_INVALIDATED,SUPPLY_BLOCKS_TARGET,DEMAND_ORIGIN_OF_LEG,2.3,5.0,1.63,44.9
C685,2020-06-10 18:00,fractal_3_3,STRUCTURE_INVALIDATED,SUPPLY_FRESH_DANGEROUS,DEMAND_SUPPORTING_RETEST,0.6,3.28,-1.53,54.0
C689,2020-06-11 10:00,fractal_3_3,STRUCTURE_INVALIDATED,SUPPLY_FRESH_DANGEROUS,DEMAND_SUPPORTING_RETEST,0.57,2.94,-0.32,61.9
C691,2020-06-11 18:00,fractal_3_3,WEAK_CONTINUATION,SUPPLY_NEAR_AND_REJECTING,DEMAND_SUPPORTING_RETEST,1.64,2.03,1.38,59.3
C692,2020-06-11 22:00,fractal_3_3,NEEDS_VISUAL_REVIEW,SUPPLY_NEAR_AND_REJECTING,DEMAND_SUPPORTING_RETEST,2.95,1.87,2.92,55.7
C695,2020-06-12 10:00,fractal_3_3,STRUCTURE_INVALIDATED,SUPPLY_FRESH_DANGEROUS,DEMAND_SUPPORTING_RETEST,1.69,3.07,1.51,58.0
C702,2020-06-15 14:00,fractal_3_3,STRONG_CONTINUATION,SUPPLY_NEAR_AND_REJECTING,DEMAND_SUPPORTING_RETEST,4.17,0.86,3.96,40.6
C703,2020-06-15 18:00,fractal_3_3,GOOD_CONTINUATION,SUPPLY_NEAR_AND_REJECTING,DEMAND_SUPPORTING_RETEST,4.45,1.16,4.11,50.0
C707,2020-06-16 10:00,fractal_3_3,GOOD_CONTINUATION,SUPPLY_NEAR_AND_REJECTING,DEMAND_SUPPORTING_RETEST,5.42,1.12,4.37,54.2
C709,2020-06-16 18:00,fractal_3_3,GOOD_CONTINUATION,SUPPLY_NEAR_AND_REJECTING,DEMAND_SUPPORTING_RETEST,5.26,1.37,3.47,53.5
C713,2020-06-17 10:00,fractal_3_3,STRONG_CONTINUATION,SUPPLY_FAR_ENOUGH,DEMAND_SUPPORTING_RETEST,5.29,0.69,3.62,44.0
C714,2020-06-17 14:00,fractal_3_3,STRONG_CONTINUATION,SUPPLY_BLOCKS_TARGET,DEMAND_SUPPORTING_RETEST,5.32,0.89,3.64,50.5
C715,2020-06-17 18:00,fractal_3_3,STRONG_CONTINUATION,SUPPLY_FAR_ENOUGH,DEMAND_SUPPORTING_RETEST,5.56,0.96,3.92,51.6
C717,2020-06-18 02:00,fractal_3_3,GOOD_CONTINUATION,SUPPLY_FAR_ENOUGH,DEMAND_PRESENT_NEUTRAL,6.05,1.1,3.77,50.7
C718,2020-06-18 06:00,fractal_3_3,STRONG_CONTINUATION,SUPPLY_FAR_ENOUGH,DEMAND_PRESENT_NEUTRAL,5.65,0.86,3.92,52.0
C719,2020-06-18 10:00,fractal_3_3,STRONG_CONTINUATION,SUPPLY_FAR_ENOUGH,DEMAND_PRESENT_NEUTRAL,5.87,0.52,2.81,50.9
C720,2020-06-18 14:00,fractal_3_3,STRONG_CONTINUATION,SUPPLY_FAR_ENOUGH,DEMAND_PRESENT_NEUTRAL,5.9,0.33,4.67,48.3
C722,2020-06-18 22:00,fractal_3_3,STRONG_CONTINUATION,SUPPLY_NEAR_AND_REJECTING,DEMAND_PRESENT_NEUTRAL,6.76,0.14,5.47,46.9
C727,2020-06-19 18:00,fractal_3_3,STRONG_CONTINUATION,SUPPLY_FRESH_DANGEROUS,DEMAND_SUPPORTING_RETEST,5.33,-0.08,4.33,63.9
C735,2020-06-23 02:00,fractal_3_3,STRONG_CONTINUATION,CLEAN_SKY,DEMAND_TOO_DEEP,3.68,0.55,3.42,64.4
C766,2020-06-30 06:00,fractal_3_3,NEEDS_VISUAL_REVIEW,CLEAN_SKY,DEMAND_SUPPORTING_RETEST,5.74,1.66,5.12,57.2
C769,2020-06-30 18:00,fractal_3_3,NEEDS_VISUAL_REVIEW,CLEAN_SKY,DEMAND_SUPPORTING_RETEST,4.79,2.91,3.72,65.4
C770,2020-06-30 22:00,fractal_3_3,NEEDS_VISUAL_REVIEW,CLEAN_SKY,DEMAND_SUPPORTING_RETEST,5.56,3.69,4.55,66.2
C771,2020-07-01 02:00,fractal_3_3,STRUCTURE_INVALIDATED,CLEAN_SKY,DEMAND_SUPPORTING_RETEST,5.34,4.09,4.58,66.8
C780,2020-07-02 14:00,fractal_3_3,STRONG_CONTINUATION,SUPPLY_NEAR_AND_REJECTING,DEMAND_PRESENT_NEUTRAL,4.4,0.75,2.3,53.4
C781,2020-07-02 18:00,fractal_3_3,STRONG_CONTINUATION,SUPPLY_NEAR_AND_REJECTING,DEMAND_PRESENT_NEUTRAL,4.73,0.59,2.99,56.5
C782,2020-07-02 22:00,fractal_3_3,STRONG_CONTINUATION,SUPPLY_NEAR_AND_REJECTING,DEMAND_PRESENT_NEUTRAL,5.23,0.72,3.9,54.4
C783,2020-07-03 02:00,fractal_3_3,STRONG_CONTINUATION,SUPPLY_BLOCKS_TARGET,DEMAND_SUPPORTING_RETEST,5.39,0.54,4.2,55.0
C784,2020-07-03 06:00,fractal_3_3,STRONG_CONTINUATION,SUPPLY_BLOCKS_TARGET,DEMAND_SUPPORTING_RETEST,5.35,0.58,4.31,53.1
C786,2020-07-03 14:00,fractal_3_3,STRONG_CONTINUATION,SUPPLY_BLOCKS_TARGET,DEMAND_SUPPORTING_RETEST,5.48,0.63,3.5,52.5
C787,2020-07-05 22:00,fractal_3_3,STRONG_CONTINUATION,SUPPLY_BLOCKS_TARGET,DEMAND_SUPPORTING_RETEST,6.97,0.43,3.97,51.6
C788,2020-07-06 02:00,fractal_3_3,STRONG_CONTINUATION,SUPPLY_BLOCKS_TARGET,DEMAND_SUPPORTING_RETEST,7.67,0.06,4.15,50.7
C790,2020-07-06 10:00,fractal_3_3,NEEDS_VISUAL_REVIEW,CLEAN_SKY,DEMAND_SUPPORTING_RETEST,5.28,1.68,2.56,54.1
C791,2020-07-06 14:00,fractal_3_3,NEEDS_VISUAL_REVIEW,CLEAN_SKY,DEMAND_SUPPORTING_RETEST,5.32,1.56,4.04,64.4
C792,2020-07-06 18:00,fractal_3_3,NEEDS_VISUAL_REVIEW,CLEAN_SKY,DEMAND_SUPPORTING_RETEST,5.36,1.8,3.94,63.3
C795,2020-07-07 06:00,fractal_3_3,STRONG_CONTINUATION,SUPPLY_BLOCKS_TARGET,DEMAND_SUPPORTING_RETEST,7.36,0.37,5.68,63.5
C796,2020-07-07 10:00,fractal_3_3,STRONG_CONTINUATION,CLEAN_SKY,DEMAND_SUPPORTING_RETEST,5.4,-0.0,3.11,50.9
C798,2020-07-07 18:00,fractal_3_3,STRONG_CONTINUATION,CLEAN_SKY,DEMAND_SUPPORTING_RETEST,3.43,0.74,2.25,69.3
C799,2020-07-07 22:00,fractal_3_3,STRONG_CONTINUATION,CLEAN_SKY,DEMAND_SUPPORTING_RETEST,3.57,0.58,2.38,66.5
C800,2020-07-08 02:00,fractal_3_3,STRONG_CONTINUATION,CLEAN_SKY,DEMAND_SUPPORTING_RETEST,3.54,0.58,2.08,65.8
C803,2020-07-08 14:00,swing_high_simples,STRUCTURE_INVALIDATED,CLEAN_SKY,DEMAND_SUPPORTING_RETEST,0.68,2.52,-1.66,75.8
C804,2020-07-08 18:00,swing_high_simples,STRUCTURE_INVALIDATED,CLEAN_SKY,DEMAND_SUPPORTING_RETEST,0.95,2.5,-1.64,75.9
C805,2020-07-08 22:00,swing_high_simples,STRUCTURE_INVALIDATED,CLEAN_SKY,DEMAND_ABSENT_OR_IRRELEVANT,0.88,2.66,-1.78,75.9
C833,2020-07-15 14:00,fractal_3_3,STRUCTURE_INVALIDATED,CLEAN_SKY,DEMAND_SUPPORTING_RETEST,11.55,2.16,10.24,51.3
C845,2020-07-17 14:00,fractal_3_3,STRONG_CONTINUATION,CLEAN_SKY,DEMAND_SUPPORTING_RETEST,23.47,0.92,22.52,55.1
C849,2020-07-20 06:00,fractal_3_3,STRONG_CONTINUATION,CLEAN_SKY,DEMAND_SUPPORTING_RETEST,32.91,0.2,23.0,55.8
C850,2020-07-20 10:00,fractal_3_3,STRONG_CONTINUATION,CLEAN_SKY,DEMAND_SUPPORTING_RETEST,30.13,0.04,21.76,57.6
C852,2020-07-20 18:00,fractal_3_3,STRONG_CONTINUATION,CLEAN_SKY,DEMAND_SUPPORTING_RETEST,30.87,0.26,26.82,63.3
C853,2020-07-20 22:00,fractal_3_3,STRONG_CONTINUATION,CLEAN_SKY,DEMAND_ABSENT_OR_IRRELEVANT,35.51,0.07,30.11,65.0
C854,2020-07-21 02:00,fractal_3_3,STRONG_CONTINUATION,CLEAN_SKY,DEMAND_ABSENT_OR_IRRELEVANT,34.68,0.29,28.61,63.8
C858,2020-07-21 18:00,swing_high_simples,STRONG_CONTINUATION,CLEAN_SKY,DEMAND_ABSENT_OR_IRRELEVANT,23.39,0.41,21.58,81.4
C866,2020-07-23 02:00,fractal_3_3,STRONG_CONTINUATION,CLEAN_SKY,DEMAND_ABSENT_OR_IRRELEVANT,10.25,0.0,9.44,77.3
C871,2020-07-23 22:00,swing_high_simples,STRONG_CONTINUATION,CLEAN_SKY,DEMAND_ABSENT_OR_IRRELEVANT,7.56,0.13,6.65,80.1
C872,2020-07-24 02:00,swing_high_simples,STRONG_CONTINUATION,CLEAN_SKY,DEMAND_ABSENT_OR_IRRELEVANT,7.35,0.0,6.75,77.1
C875,2020-07-24 14:00,fractal_3_3,STRONG_CONTINUATION,CLEAN_SKY,DEMAND_ABSENT_OR_IRRELEVANT,6.54,0.06,5.67,82.9
C876,2020-07-24 18:00,fractal_3_3,STRONG_CONTINUATION,CLEAN_SKY,DEMAND_ABSENT_OR_IRRELEVANT,6.9,0.16,6.21,80.5
C888,2020-07-28 18:00,swing_high_simples,GOOD_CONTINUATION,SUPPLY_NEAR_AND_REJECTING,DEMAND_ABSENT_OR_IRRELEVANT,4.77,1.0,3.88,68.9
C889,2020-07-28 22:00,swing_high_simples,STRONG_CONTINUATION,SUPPLY_NEAR_AND_REJECTING,DEMAND_SUPPORTING_RETEST,4.8,0.8,4.11,68.0
C890,2020-07-29 02:00,swing_high_simples,STRONG_CONTINUATION,SUPPLY_NEAR_AND_REJECTING,DEMAND_SUPPORTING_RETEST,4.87,0.62,4.56,68.3
C891,2020-07-29 06:00,swing_high_simples,STRONG_CONTINUATION,SUPPLY_NEAR_AND_REJECTING,DEMAND_SUPPORTING_RETEST,4.84,0.84,4.5,66.3
C892,2020-07-29 10:00,swing_high_simples,STRONG_CONTINUATION,SUPPLY_NEAR_AND_REJECTING,DEMAND_SUPPORTING_RETEST,5.89,0.69,5.83,67.5
C893,2020-07-29 14:00,swing_high_simples,STRONG_CONTINUATION,SUPPLY_NEAR_AND_REJECTING,DEMAND_SUPPORTING_RETEST,5.47,0.98,4.82,65.2
C901,2020-07-30 22:00,fractal_3_3,STRONG_CONTINUATION,SUPPLY_NEAR_AND_REJECTING,DEMAND_SUPPORTING_RETEST,7.52,0.36,4.46,61.0
C902,2020-07-31 02:00,fractal_3_3,STRONG_CONTINUATION,CLEAN_SKY,DEMAND_SUPPORTING_RETEST,7.13,0.86,4.18,65.1
C903,2020-07-31 06:00,fractal_3_3,GOOD_CONTINUATION,CLEAN_SKY,DEMAND_SUPPORTING_RETEST,6.98,1.03,3.86,67.9
C904,2020-07-31 10:00,fractal_3_3,STRONG_CONTINUATION,SUPPLY_NEAR_AND_REJECTING,DEMAND_SUPPORTING_RETEST,7.17,0.45,5.33,68.8
C905,2020-07-31 14:00,fractal_3_3,STRONG_CONTINUATION,CLEAN_SKY,DEMAND_SUPPORTING_RETEST,6.9,0.67,4.02,68.8
C906,2020-07-31 18:00,fractal_3_3,STRONG_CONTINUATION,CLEAN_SKY,DEMAND_SUPPORTING_RETEST,6.85,0.98,3.58,64.4
C910,2020-08-03 10:00,fractal_3_3,STRONG_CONTINUATION,SUPPLY_NEAR_AND_REJECTING,DEMAND_SUPPORTING_RETEST,9.07,2.14,-1.72,61.4
C911,2020-08-03 14:00,fractal_3_3,STRONG_CONTINUATION,SUPPLY_NEAR_AND_REJECTING,DEMAND_SUPPORTING_RETEST,8.34,4.22,-3.97,55.9
C919,2020-08-04 22:00,swing_high_simples,STRONG_CONTINUATION,CLEAN_SKY,DEMAND_SUPPORTING_RETEST,4.96,13.01,-6.72,77.5
C924,2020-08-05 18:00,swing_high_simples,GOOD_CONTINUATION,CLEAN_SKY,DEMAND_ABSENT_OR_IRRELEVANT,2.51,11.7,-5.64,81.7
C925,2020-08-05 22:00,swing_high_simples,GOOD_CONTINUATION,CLEAN_SKY,DEMAND_ABSENT_OR_IRRELEVANT,2.34,12.27,-6.04,75.2
C934,2020-08-07 10:00,swing_high_simples,STRUCTURE_INVALIDATED,CLEAN_SKY,DEMAND_ABSENT_OR_IRRELEVANT,0.23,11.18,-4.47,69.1
C935,2020-08-07 14:00,swing_high_simples,WEAK_CONTINUATION,SUPPLY_FAR_ENOUGH,DEMAND_PRESENT_NEUTRAL,1.6,9.27,-2.3,60.7
C936,2020-08-07 18:00,swing_high_simples,STRUCTURE_INVALIDATED,SUPPLY_BLOCKS_TARGET,DEMAND_TOO_DEEP,0.95,10.04,-2.85,48.4
C938,2020-08-10 02:00,swing_high_simples,WEAK_CONTINUATION,CLEAN_SKY,DEMAND_ABSENT_OR_IRRELEVANT,1.06,10.51,-2.16,53.3
C939,2020-08-10 06:00,swing_high_simples,WEAK_CONTINUATION,SUPPLY_FAR_ENOUGH,DEMAND_PRESENT_NEUTRAL,1.23,10.48,-1.44,51.5
C943,2020-08-10 22:00,swing_high_simples,STRUCTURE_INVALIDATED,SUPPLY_FAR_ENOUGH,DEMAND_PRESENT_NEUTRAL,0.07,9.82,-1.56,49.2
C944,2020-08-11 02:00,swing_high_simples,STRUCTURE_INVALIDATED,SUPPLY_FAR_ENOUGH,DEMAND_PRESENT_NEUTRAL,0.4,8.85,-1.31,46.9
C945,2020-08-11 06:00,fractal_3_3,STRUCTURE_INVALIDATED,SUPPLY_FAR_ENOUGH,DEMAND_ORIGIN_OF_LEG,1.5,7.19,-0.12,41.8
C948,2020-08-11 18:00,fractal_3_3,NEEDS_VISUAL_REVIEW,CLEAN_SKY,DEMAND_ABSENT_OR_IRRELEVANT,4.73,2.22,0.81,23.1
C950,2020-08-12 02:00,fractal_3_3,STRONG_CONTINUATION,CLEAN_SKY,DEMAND_TOO_DEEP,5.57,0.0,2.6,18.8
C954,2020-08-12 18:00,fractal_3_3,STRONG_CONTINUATION,CLEAN_SKY,DEMAND_ABSENT_OR_IRRELEVANT,3.18,0.12,0.96,38.8
C956,2020-08-13 02:00,fractal_3_3,GOOD_CONTINUATION,SUPPLY_FAR_ENOUGH,DEMAND_SUPPORTING_RETEST,2.71,0.27,0.58,41.2
C970,2020-08-17 10:00,fractal_3_3,GOOD_CONTINUATION,CLEAN_SKY,DEMAND_ABSENT_OR_IRRELEVANT,2.6,3.74,-3.01,48.6
C971,2020-08-17 14:00,fractal_3_3,WEAK_CONTINUATION,SUPPLY_FAR_ENOUGH,DEMAND_SUPPORTING_RETEST,1.95,4.23,-3.64,57.0
C972,2020-08-17 18:00,fractal_3_3,WEAK_CONTINUATION,SUPPLY_FAR_ENOUGH,DEMAND_SUPPORTING_RETEST,1.94,4.69,-3.65,60.2
C973,2020-08-17 22:00,fractal_3_3,WEAK_CONTINUATION,SUPPLY_FAR_ENOUGH,DEMAND_SUPPORTING_RETEST,1.49,5.55,-4.35,60.7
C978,2020-08-18 18:00,swing_high_simples,STRUCTURE_INVALIDATED,SUPPLY_FAR_ENOUGH,DEMAND_SUPPORTING_RETEST,0.31,6.51,-3.15,66.7
C979,2020-08-18 22:00,fractal_3_3,STRUCTURE_INVALIDATED,SUPPLY_FAR_ENOUGH,DEMAND_SUPPORTING_RETEST,0.11,6.28,-3.52,64.1
C980,2020-08-19 02:00,fractal_3_3,STRUCTURE_INVALIDATED,SUPPLY_NEAR_AND_REJECTING,DEMAND_SUPPORTING_RETEST,0.7,5.48,-3.07,60.7
C981,2020-08-19 06:00,fractal_3_3,STRUCTURE_INVALIDATED,SUPPLY_BLOCKS_TARGET,DEMAND_PRESENT_NEUTRAL,0.56,5.56,-2.96,55.2
C982,2020-08-19 10:00,fractal_3_3,STRUCTURE_INVALIDATED,SUPPLY_BLOCKS_TARGET,DEMAND_PRESENT_NEUTRAL,0.33,5.26,-2.81,55.0
C983,2020-08-19 14:00,fractal_3_3,STRUCTURE_INVALIDATED,SUPPLY_FAR_ENOUGH,DEMAND_ORIGIN_OF_LEG,0.63,3.67,-2.04,53.9
C1027,2020-08-30 22:00,fractal_3_3,WEAK_CONTINUATION,SUPPLY_BLOCKS_TARGET,DEMAND_SUPPORTING_RETEST,1.26,3.41,-2.48,64.1
C1028,2020-08-31 02:00,fractal_3_3,WEAK_CONTINUATION,SUPPLY_FAR_ENOUGH,DEMAND_SUPPORTING_RETEST,1.42,3.32,-3.1,66.9
C1030,2020-08-31 10:00,fractal_3_3,WEAK_CONTINUATION,SUPPLY_FAR_ENOUGH,DEMAND_SUPPORTING_RETEST,1.41,3.77,-1.75,60.9
C1031,2020-08-31 14:00,fractal_3_3,WEAK_CONTINUATION,SUPPLY_BLOCKS_TARGET,DEMAND_SUPPORTING_RETEST,1.18,3.97,-2.47,63.0
C1033,2020-08-31 22:00,fractal_3_3,WEAK_CONTINUATION,SUPPLY_FAR_ENOUGH,DEMAND_PRESENT_NEUTRAL,1.27,5.53,-3.83,60.0
C1035,2020-09-01 06:00,fractal_3_3,STRUCTURE_INVALIDATED,SUPPLY_BLOCKS_TARGET,DEMAND_SUPPORTING_RETEST,0.29,6.36,-3.16,69.6
C1036,2020-09-01 10:00,fractal_3_3,STRUCTURE_INVALIDATED,SUPPLY_BLOCKS_TARGET,DEMAND_SUPPORTING_RETEST,-0.08,5.97,-2.88,69.6
C1037,2020-09-01 14:00,fractal_3_3,STRUCTURE_INVALIDATED,SUPPLY_FAR_ENOUGH,DEMAND_PRESENT_NEUTRAL,0.21,5.04,-1.89,64.3
C1038,2020-09-01 18:00,fractal_3_3,STRUCTURE_INVALIDATED,SUPPLY_FAR_ENOUGH,DEMAND_PRESENT_NEUTRAL,0.24,5.24,-2.02,55.7
C1041,2020-09-02 06:00,fractal_3_3,STRUCTURE_INVALIDATED,SUPPLY_FRESH_DANGEROUS,DEMAND_PRESENT_NEUTRAL,0.05,5.34,-0.65,51.5
C1072,2020-09-09 14:00,fractal_3_3,GOOD_CONTINUATION,SUPPLY_FAR_ENOUGH,DEMAND_SUPPORTING_RETEST,2.13,1.01,-0.14,56.5
C1073,2020-09-09 18:00,fractal_3_3,GOOD_CONTINUATION,SUPPLY_FAR_ENOUGH,DEMAND_SUPPORTING_RETEST,2.1,1.07,-0.19,55.7
C1074,2020-09-09 22:00,fractal_3_3,GOOD_CONTINUATION,SUPPLY_FAR_ENOUGH,DEMAND_SUPPORTING_RETEST,2.18,1.01,0.53,55.9
C1075,2020-09-10 02:00,fractal_3_3,GOOD_CONTINUATION,SUPPLY_FAR_ENOUGH,DEMAND_SUPPORTING_RETEST,2.04,1.18,0.52,56.6
C1076,2020-09-10 06:00,fractal_3_3,WEAK_CONTINUATION,SUPPLY_FAR_ENOUGH,DEMAND_SUPPORTING_RETEST,1.93,1.28,0.43,56.6
C1079,2020-09-10 18:00,fractal_3_3,GOOD_CONTINUATION,SUPPLY_FAR_ENOUGH,DEMAND_SUPPORTING_RETEST,2.07,0.99,0.33,59.3
