candidate_id,timestamp,source,label,gt_id,entry_price,polarity,atr4h,has_4h_demand_below,nearest_4h_demand_low,nearest_4h_demand_high,dist_4h_demand_top_atr,dist_4h_demand_mid_atr,dist_4h_demand_low_atr,demand_4h_width_atr,demand_4h_age_bars,demand_4h_touched_on_retest,demand_4h_origin_of_leg_cand,demand_4h_below_polarity,demand_4h_below_stop,has_4h_supply_overhead,nearest_4h_supply_low,nearest_4h_supply_high,dist_4h_supply_low_atr,dist_4h_supply_mid_atr,dist_4h_supply_high_atr,supply_4h_width_atr,supply_4h_age_bars,supply_4h_touched_before_entry,supply_4h_broken_before_entry,supply_4h_rejected_before_entry,supply_4h_blocks_target_2ATR,supply_4h_blocks_target_3ATR,supply_4h_blocks_target_4ATR,has_d1_demand_below,dist_d1_demand_atr,has_d1_supply_overhead,dist_d1_supply_atr,demand_dist_from_polarity_atr,supply_dist_from_polarity_atr,reclaim_close_dist_from_supply_atr,reclaim_close_dist_from_demand_atr,demand_category,supply_category,polarity_category,quality_score_exploratory,feature_availability
C198,2020-02-17 07:00,fractal_3_3,UNKNOWN,,1580.35,1576.64,3.76,1,1573.08,1576.2,1.1,1.52,1.93,0.83,UNAVAILABLE(x1x2_ordinal),1,1,1,UNAVAILABLE(no_SL_in_v2.2),1,1587.07,1593.34,1.79,2.62,3.45,1.67,UNAVAILABLE(x1x2_ordinal),0,0,0,1,1,1,1,1.22,1,1.06,0.12,2.77,1.79,1.1,DEMAND_SUPPORTING_RETEST,SUPPLY_BLOCKS_TARGET,POLARITY_SUPPORTED_BY_DEMAND,2,4H_OB=yes;targets=ATR_proxy(no_SL);age=UNAVAILABLE
C199,2020-02-17 11:00,fractal_3_3,UNKNOWN,,1581.29,1578.31,3.62,1,1573.08,1576.2,1.41,1.84,2.27,0.86,UNAVAILABLE(x1x2_ordinal),1,1,1,UNAVAILABLE(no_SL_in_v2.2),1,1582.06,1584.99,0.21,0.62,1.02,0.81,UNAVAILABLE(x1x2_ordinal),1,0,1,1,1,1,1,1.28,1,1.0,0.58,1.04,0.21,1.41,DEMAND_SUPPORTING_RETEST,SUPPLY_NEAR_AND_REJECTING,RECLAIM_REJECTED_BELOW_SUPPLY,0,4H_OB=yes;targets=ATR_proxy(no_SL);age=UNAVAILABLE
C201,2020-02-17 23:00,fractal_3_3,UNKNOWN,,1586.74,1585.98,3.52,1,1573.08,1576.2,2.99,3.44,3.88,0.89,UNAVAILABLE(x1x2_ordinal),1,0,1,UNAVAILABLE(no_SL_in_v2.2),1,1587.07,1593.34,0.09,0.98,1.88,1.78,UNAVAILABLE(x1x2_ordinal),1,1,1,1,1,1,1,1.6,1,0.61,2.78,0.31,0.09,2.99,DEMAND_SUPPORTING_RETEST,SUPPLY_NEAR_AND_REJECTING,POLARITY_UNDER_SUPPLY_PRESSURE,-1,4H_OB=yes;targets=ATR_proxy(no_SL);age=UNAVAILABLE
C203,2020-02-18 07:00,fractal_3_3,UNKNOWN,,1587.26,1585.98,3.6,1,1578.88,1582.55,1.31,1.82,2.33,1.02,UNAVAILABLE(x1x2_ordinal),1,1,1,UNAVAILABLE(no_SL_in_v2.2),1,1604.75,1611.39,4.86,5.79,6.71,1.85,UNAVAILABLE(x1x2_ordinal),0,0,0,0,0,0,1,1.63,1,0.57,0.95,5.22,4.86,1.31,DEMAND_SUPPORTING_RETEST,CLEAN_SKY,POLARITY_SUPPORTED_BY_DEMAND,3,4H_OB=yes;targets=ATR_proxy(no_SL);age=UNAVAILABLE
C217,2020-02-20 15:00,fractal_3_3,UNKNOWN,,1618.92,1612.95,7.2,1,1578.88,1582.55,5.05,5.31,5.56,0.51,UNAVAILABLE(x1x2_ordinal),0,0,1,UNAVAILABLE(no_SL_in_v2.2),0,,,,,,,UNAVAILABLE(x1x2_ordinal),0,0,0,0,0,0,1,3.67,0,,4.22,,,5.05,DEMAND_ABSENT_OR_IRRELEVANT,CLEAN_SKY,POLARITY_FLOATING_NO_BASE,1,4H_OB=yes;targets=ATR_proxy(no_SL);age=UNAVAILABLE
C218,2020-02-20 19:00,fractal_3_3,UNKNOWN,,1619.5,1612.95,6.92,1,1578.88,1582.55,5.34,5.6,5.87,0.53,UNAVAILABLE(x1x2_ordinal),0,0,1,UNAVAILABLE(no_SL_in_v2.2),0,,,,,,,UNAVAILABLE(x1x2_ordinal),0,0,0,0,0,0,1,3.71,0,,4.39,,,5.34,DEMAND_ABSENT_OR_IRRELEVANT,CLEAN_SKY,POLARITY_FLOATING_NO_BASE,1,4H_OB=yes;targets=ATR_proxy(no_SL);age=UNAVAILABLE
C219,2020-02-20 23:00,swing_high_simples,UNKNOWN,,1623.58,1619.16,6.21,1,1603.92,1609.97,2.19,2.68,3.16,0.97,UNAVAILABLE(x1x2_ordinal),1,1,1,UNAVAILABLE(no_SL_in_v2.2),0,,,,,,,UNAVAILABLE(x1x2_ordinal),0,0,0,0,0,0,1,4.5,0,,1.48,,,2.19,DEMAND_SUPPORTING_RETEST,CLEAN_SKY,POLARITY_SUPPORTED_BY_DEMAND,3,4H_OB=yes;targets=ATR_proxy(no_SL);age=UNAVAILABLE
C224,2020-02-21 19:00,swing_high_simples,UNKNOWN,,1643.8,1646.57,7.17,1,1603.92,1609.97,4.72,5.14,5.56,0.84,UNAVAILABLE(x1x2_ordinal),1,0,1,UNAVAILABLE(no_SL_in_v2.2),0,,,,,,,UNAVAILABLE(x1x2_ordinal),0,0,0,0,0,0,1,5.72,0,,5.11,,,4.72,DEMAND_ABSENT_OR_IRRELEVANT,CLEAN_SKY,POLARITY_FLOATING_NO_BASE,1,4H_OB=yes;targets=ATR_proxy(no_SL);age=UNAVAILABLE
C230,2020-02-24 19:00,swing_high_simples,UNKNOWN,,1658.72,1646.57,12.52,1,1603.92,1609.97,3.89,4.14,4.38,0.48,UNAVAILABLE(x1x2_ordinal),0,0,1,UNAVAILABLE(no_SL_in_v2.2),0,,,,,,,UNAVAILABLE(x1x2_ordinal),0,0,0,0,0,0,1,6.06,0,,2.92,,,3.89,DEMAND_TOO_DEEP,CLEAN_SKY,POLARITY_FLOATING_NO_BASE,1,4H_OB=yes;targets=ATR_proxy(no_SL);age=UNAVAILABLE
C237,2020-02-25 23:00,swing_high_simples,UNKNOWN,,1640.25,1623.7,18.47,1,1633.08,1639.17,0.06,0.22,0.39,0.33,UNAVAILABLE(x1x2_ordinal),1,0,0,UNAVAILABLE(no_SL_in_v2.2),1,1683.26,1689.34,2.33,2.49,2.66,0.33,UNAVAILABLE(x1x2_ordinal),1,0,1,0,1,1,1,4.76,0,,-0.84,3.23,2.33,0.06,DEMAND_PRESENT_NEUTRAL,SUPPLY_FAR_ENOUGH,RECLAIM_REJECTED_BELOW_SUPPLY,1,4H_OB=yes;targets=ATR_proxy(no_SL);age=UNAVAILABLE
C242,2020-02-26 19:00,swing_high_simples,UNKNOWN,,1640.82,1623.7,17.43,1,1633.08,1639.17,0.09,0.27,0.44,0.35,UNAVAILABLE(x1x2_ordinal),1,0,0,UNAVAILABLE(no_SL_in_v2.2),1,1651.95,1658.48,0.64,0.83,1.01,0.37,UNAVAILABLE(x1x2_ordinal),1,0,1,1,1,1,1,4.79,0,,-0.89,1.62,0.64,0.09,DEMAND_PRESENT_NEUTRAL,SUPPLY_NEAR_AND_REJECTING,RECLAIM_REJECTED_BELOW_SUPPLY,-1,4H_OB=yes;targets=ATR_proxy(no_SL);age=UNAVAILABLE
C247,2020-02-27 15:00,swing_high_simples,UNKNOWN,,1645.35,1631.85,14.73,1,1633.08,1639.17,0.42,0.63,0.83,0.41,UNAVAILABLE(x1x2_ordinal),1,0,0,UNAVAILABLE(no_SL_in_v2.2),1,1648.01,1655,0.18,0.42,0.65,0.47,UNAVAILABLE(x1x2_ordinal),1,0,1,1,1,1,1,4.86,0,,-0.5,1.1,0.18,0.42,DEMAND_PRESENT_NEUTRAL,SUPPLY_NEAR_AND_REJECTING,RECLAIM_REJECTED_BELOW_SUPPLY,-1,4H_OB=yes;targets=ATR_proxy(no_SL);age=UNAVAILABLE
C249,2020-02-27 23:00,swing_high_simples,UNKNOWN,,1642.84,1631.85,14.21,1,1633.08,1639.17,0.26,0.47,0.69,0.43,UNAVAILABLE(x1x2_ordinal),1,0,0,UNAVAILABLE(no_SL_in_v2.2),1,1648.01,1655,0.36,0.61,0.86,0.49,UNAVAILABLE(x1x2_ordinal),1,0,1,1,1,1,1,3.72,0,,-0.52,1.14,0.36,0.26,DEMAND_PRESENT_NEUTRAL,SUPPLY_NEAR_AND_REJECTING,RECLAIM_REJECTED_BELOW_SUPPLY,-1,4H_OB=yes;targets=ATR_proxy(no_SL);age=UNAVAILABLE
C253,2020-02-28 15:00,fractal_3_3,UNKNOWN,,1574.13,1574.04,17.97,1,1561.99,1567.72,0.36,0.52,0.68,0.32,UNAVAILABLE(x1x2_ordinal),1,1,1,UNAVAILABLE(no_SL_in_v2.2),1,1653.17,1660.35,4.4,4.6,4.8,0.4,UNAVAILABLE(x1x2_ordinal),1,0,1,0,0,0,1,1.0,0,,0.35,4.4,4.4,0.36,DEMAND_SUPPORTING_RETEST,CLEAN_SKY,RECLAIM_REJECTED_BELOW_SUPPLY,2,4H_OB=yes;targets=ATR_proxy(no_SL);age=UNAVAILABLE
C254,2020-02-28 19:00,fractal_3_3,UNKNOWN,,1584.77,1576.64,18.22,1,1573.08,1576.2,0.47,0.56,0.64,0.17,UNAVAILABLE(x1x2_ordinal),1,1,1,UNAVAILABLE(no_SL_in_v2.2),1,1653.17,1660.35,3.75,3.95,4.15,0.39,UNAVAILABLE(x1x2_ordinal),1,0,1,0,0,1,1,1.42,0,,0.02,4.2,3.75,0.47,DEMAND_SUPPORTING_RETEST,SUPPLY_FAR_ENOUGH,RECLAIM_REJECTED_BELOW_SUPPLY,2,4H_OB=yes;targets=ATR_proxy(no_SL);age=UNAVAILABLE
C255,2020-03-01 23:00,fractal_3_3,UNKNOWN,,1595.47,1576.64,19.22,1,1573.08,1576.2,1.0,1.08,1.16,0.16,UNAVAILABLE(x1x2_ordinal),1,1,1,UNAVAILABLE(no_SL_in_v2.2),1,1653.17,1660.35,3.0,3.19,3.38,0.37,UNAVAILABLE(x1x2_ordinal),1,0,1,0,0,1,1,1.73,1,2.9,0.02,3.98,3.0,1.0,DEMAND_SUPPORTING_RETEST,SUPPLY_FAR_ENOUGH,RECLAIM_REJECTED_BELOW_SUPPLY,2,4H_OB=yes;targets=ATR_proxy(no_SL);age=UNAVAILABLE
C259,2020-03-02 15:00,fractal_3_3,UNKNOWN,,1593.11,1576.64,20.3,1,1573.08,1576.2,0.83,0.91,0.99,0.15,UNAVAILABLE(x1x2_ordinal),1,1,1,UNAVAILABLE(no_SL_in_v2.2),1,1653.17,1660.35,2.96,3.14,3.31,0.35,UNAVAILABLE(x1x2_ordinal),1,0,1,0,1,1,1,1.64,1,2.99,0.02,3.77,2.96,0.83,DEMAND_SUPPORTING_RETEST,SUPPLY_FAR_ENOUGH,RECLAIM_REJECTED_BELOW_SUPPLY,2,4H_OB=yes;targets=ATR_proxy(no_SL);age=UNAVAILABLE
C260,2020-03-02 19:00,fractal_3_3,UNKNOWN,,1589.54,1576.64,20.43,1,1573.08,1576.2,0.65,0.73,0.81,0.15,UNAVAILABLE(x1x2_ordinal),1,1,1,UNAVAILABLE(no_SL_in_v2.2),1,1653.17,1660.35,3.12,3.29,3.47,0.35,UNAVAILABLE(x1x2_ordinal),0,0,0,0,0,1,1,1.51,1,3.12,0.02,3.75,3.12,0.65,DEMAND_SUPPORTING_RETEST,SUPPLY_FAR_ENOUGH,POLARITY_SUPPORTED_BY_DEMAND,3,4H_OB=yes;targets=ATR_proxy(no_SL);age=UNAVAILABLE
C262,2020-03-03 03:00,fractal_3_3,UNKNOWN,,1595.13,1578.31,19.65,1,1573.08,1576.2,0.96,1.04,1.12,0.16,UNAVAILABLE(x1x2_ordinal),1,1,1,UNAVAILABLE(no_SL_in_v2.2),1,1603.57,1610.98,0.43,0.62,0.81,0.38,UNAVAILABLE(x1x2_ordinal),1,0,1,1,1,1,1,1.49,1,2.54,0.11,1.29,0.43,0.96,DEMAND_SUPPORTING_RETEST,SUPPLY_NEAR_AND_REJECTING,RECLAIM_REJECTED_BELOW_SUPPLY,0,4H_OB=yes;targets=ATR_proxy(no_SL);age=UNAVAILABLE
C268,2020-03-04 03:00,swing_high_simples,UNKNOWN,,1642.14,1631.85,15.95,1,1584,1592,3.14,3.39,3.65,0.5,UNAVAILABLE(x1x2_ordinal),1,0,1,UNAVAILABLE(no_SL_in_v2.2),1,1653.17,1660.35,0.69,0.92,1.14,0.45,UNAVAILABLE(x1x2_ordinal),0,0,0,1,1,1,1,2.96,1,1.0,2.5,1.34,0.69,3.14,DEMAND_SUPPORTING_RETEST,SUPPLY_FRESH_DANGEROUS,POLARITY_FLOATING_NO_BASE,0,4H_OB=yes;targets=ATR_proxy(no_SL);age=UNAVAILABLE
C270,2020-03-04 11:00,swing_high_simples,UNKNOWN,,1645.85,1631.85,14.64,1,1584,1592,3.68,3.95,4.23,0.55,UNAVAILABLE(x1x2_ordinal),1,0,1,UNAVAILABLE(no_SL_in_v2.2),1,1653.17,1660.35,0.5,0.75,0.99,0.49,UNAVAILABLE(x1x2_ordinal),0,0,0,1,1,1,1,3.08,1,0.88,2.72,1.46,0.5,3.68,DEMAND_SUPPORTING_RETEST,SUPPLY_FRESH_DANGEROUS,POLARITY_FLOATING_NO_BASE,0,4H_OB=yes;targets=ATR_proxy(no_SL);age=UNAVAILABLE
C272,2020-03-04 19:00,swing_high_simples,UNKNOWN,,1636.89,1623.7,13.57,1,1584,1592,3.31,3.6,3.9,0.59,UNAVAILABLE(x1x2_ordinal),1,0,1,UNAVAILABLE(no_SL_in_v2.2),1,1644.54,1652.68,0.56,0.86,1.16,0.6,UNAVAILABLE(x1x2_ordinal),1,0,1,1,1,1,1,2.79,1,1.17,2.34,1.54,0.56,3.31,DEMAND_SUPPORTING_RETEST,SUPPLY_NEAR_AND_REJECTING,RECLAIM_REJECTED_BELOW_SUPPLY,0,4H_OB=yes;targets=ATR_proxy(no_SL);age=UNAVAILABLE
C274,2020-03-05 03:00,swing_high_simples,UNKNOWN,,1641.75,1631.85,12.53,1,1584,1592,3.97,4.29,4.61,0.64,UNAVAILABLE(x1x2_ordinal),0,0,1,UNAVAILABLE(no_SL_in_v2.2),1,1644.54,1652.68,0.22,0.55,0.87,0.65,UNAVAILABLE(x1x2_ordinal),1,0,1,1,1,1,1,2.77,1,0.95,3.18,1.01,0.22,3.97,DEMAND_TOO_DEEP,SUPPLY_NEAR_AND_REJECTING,RECLAIM_REJECTED_BELOW_SUPPLY,-1,4H_OB=yes;targets=ATR_proxy(no_SL);age=UNAVAILABLE
C277,2020-03-05 15:00,fractal_3_3,UNKNOWN,,1667.73,1655.0,13.46,1,1584,1592,5.63,5.93,6.22,0.59,UNAVAILABLE(x1x2_ordinal),0,0,1,UNAVAILABLE(no_SL_in_v2.2),1,1683.26,1689.34,1.15,1.38,1.61,0.45,UNAVAILABLE(x1x2_ordinal),1,1,0,1,1,1,1,3.54,1,0.18,4.68,2.1,1.15,5.63,DEMAND_ABSENT_OR_IRRELEVANT,SUPPLY_BLOCKS_TARGET,RECLAIM_ACCEPTED_ABOVE_SUPPLY,1,4H_OB=yes;targets=ATR_proxy(no_SL);age=UNAVAILABLE
C278,2020-03-05 19:00,fractal_3_3,UNKNOWN,,1672.27,1660.35,13.44,1,1584,1592,5.97,6.27,6.57,0.6,UNAVAILABLE(x1x2_ordinal),0,0,1,UNAVAILABLE(no_SL_in_v2.2),1,1683.26,1689.34,0.82,1.04,1.27,0.45,UNAVAILABLE(x1x2_ordinal),0,0,0,1,1,1,1,3.68,1,0.04,5.08,1.7,0.82,5.97,DEMAND_ABSENT_OR_IRRELEVANT,SUPPLY_FRESH_DANGEROUS,POLARITY_FLOATING_NO_BASE,-1,4H_OB=yes;targets=ATR_proxy(no_SL);age=UNAVAILABLE
C279,2020-03-05 23:00,fractal_3_3,UNKNOWN,,1670.49,1660.35,11.03,1,1584,1592,7.11,7.48,7.84,0.72,UNAVAILABLE(x1x2_ordinal),0,0,1,UNAVAILABLE(no_SL_in_v2.2),1,1683.26,1689.34,1.16,1.43,1.71,0.55,UNAVAILABLE(x1x2_ordinal),0,0,0,1,1,1,1,2.5,1,0.09,6.19,2.08,1.16,7.11,DEMAND_ABSENT_OR_IRRELEVANT,SUPPLY_BLOCKS_TARGET,POLARITY_FLOATING_NO_BASE,0,4H_OB=yes;targets=ATR_proxy(no_SL);age=UNAVAILABLE
C287,2020-03-09 06:00,fractal_3_3,UNKNOWN,,1665.14,1655.0,20.46,1,1641.88,1650.04,0.74,0.94,1.14,0.4,UNAVAILABLE(x1x2_ordinal),1,1,1,UNAVAILABLE(no_SL_in_v2.2),0,,,,,,,UNAVAILABLE(x1x2_ordinal),0,0,0,0,0,0,1,2.26,1,0.22,0.24,,,0.74,DEMAND_SUPPORTING_RETEST,CLEAN_SKY,POLARITY_SUPPORTED_BY_DEMAND,3,4H_OB=yes;targets=ATR_proxy(no_SL);age=UNAVAILABLE
C288,2020-03-09 10:00,fractal_3_3,UNKNOWN,,1671.74,1655.0,21.8,1,1641.88,1650.04,1.0,1.18,1.37,0.37,UNAVAILABLE(x1x2_ordinal),1,1,1,UNAVAILABLE(no_SL_in_v2.2),0,,,,,,,UNAVAILABLE(x1x2_ordinal),0,0,0,0,0,0,1,2.43,1,0.05,0.23,,,1.0,DEMAND_SUPPORTING_RETEST,CLEAN_SKY,POLARITY_SUPPORTED_BY_DEMAND,3,4H_OB=yes;targets=ATR_proxy(no_SL);age=UNAVAILABLE
C289,2020-03-09 14:00,fractal_3_3,UNKNOWN,,1672.65,1655.0,22.1,1,1641.88,1650.04,1.02,1.21,1.39,0.37,UNAVAILABLE(x1x2_ordinal),1,1,1,UNAVAILABLE(no_SL_in_v2.2),1,1694.85,1703.3,1.0,1.2,1.39,0.38,UNAVAILABLE(x1x2_ordinal),1,0,1,1,1,1,1,2.46,1,0.03,0.22,1.8,1.0,1.02,DEMAND_SUPPORTING_RETEST,SUPPLY_BLOCKS_TARGET,RECLAIM_REJECTED_BELOW_SUPPLY,1,4H_OB=yes;targets=ATR_proxy(no_SL);age=UNAVAILABLE
C291,2020-03-09 22:00,fractal_3_3,UNKNOWN,,1669.4,1655.0,21.97,1,1641.88,1650.04,0.88,1.07,1.25,0.37,UNAVAILABLE(x1x2_ordinal),1,1,1,UNAVAILABLE(no_SL_in_v2.2),1,1694.85,1703.3,1.16,1.35,1.54,0.38,UNAVAILABLE(x1x2_ordinal),1,0,1,1,1,1,1,2.26,1,0.11,0.23,1.81,1.16,0.88,DEMAND_SUPPORTING_RETEST,SUPPLY_BLOCKS_TARGET,RECLAIM_REJECTED_BELOW_SUPPLY,1,4H_OB=yes;targets=ATR_proxy(no_SL);age=UNAVAILABLE
C293,2020-03-10 06:00,fractal_3_3,UNKNOWN,,1658.58,1655.0,23.46,1,1641.88,1650.04,0.36,0.54,0.71,0.35,UNAVAILABLE(x1x2_ordinal),1,1,1,UNAVAILABLE(no_SL_in_v2.2),1,1694.85,1703.3,1.55,1.73,1.91,0.36,UNAVAILABLE(x1x2_ordinal),1,0,1,1,1,1,1,1.99,1,0.38,0.21,1.7,1.55,0.36,DEMAND_SUPPORTING_RETEST,SUPPLY_BLOCKS_TARGET,RECLAIM_REJECTED_BELOW_SUPPLY,1,4H_OB=yes;targets=ATR_proxy(no_SL);age=UNAVAILABLE
C295,2020-03-10 14:00,fractal_3_3,UNKNOWN,,1657.9,1655.0,22.94,1,1641.88,1650.04,0.34,0.52,0.7,0.36,UNAVAILABLE(x1x2_ordinal),1,1,1,UNAVAILABLE(no_SL_in_v2.2),1,1694.85,1703.3,1.61,1.8,1.98,0.37,UNAVAILABLE(x1x2_ordinal),1,0,1,1,1,1,1,1.98,1,0.39,0.22,1.74,1.61,0.34,DEMAND_SUPPORTING_RETEST,SUPPLY_BLOCKS_TARGET,RECLAIM_REJECTED_BELOW_SUPPLY,1,4H_OB=yes;targets=ATR_proxy(no_SL);age=UNAVAILABLE
C297,2020-03-10 22:00,fractal_3_3,UNKNOWN,,1658.31,1655.0,20.36,1,1641.88,1650.04,0.41,0.61,0.81,0.4,UNAVAILABLE(x1x2_ordinal),1,1,1,UNAVAILABLE(no_SL_in_v2.2),1,1694.85,1703.3,1.8,2.0,2.21,0.42,UNAVAILABLE(x1x2_ordinal),1,0,1,1,1,1,1,1.92,0,,0.24,1.96,1.8,0.41,DEMAND_SUPPORTING_RETEST,SUPPLY_BLOCKS_TARGET,RECLAIM_REJECTED_BELOW_SUPPLY,1,4H_OB=yes;targets=ATR_proxy(no_SL);age=UNAVAILABLE
C298,2020-03-11 02:00,fractal_3_3,UNKNOWN,,1661.65,1655.0,19.18,1,1641.88,1650.04,0.61,0.82,1.03,0.43,UNAVAILABLE(x1x2_ordinal),1,1,1,UNAVAILABLE(no_SL_in_v2.2),1,1694.85,1703.3,1.73,1.95,2.17,0.44,UNAVAILABLE(x1x2_ordinal),1,0,1,1,1,1,1,2.01,0,,0.26,2.08,1.73,0.61,DEMAND_SUPPORTING_RETEST,SUPPLY_BLOCKS_TARGET,RECLAIM_REJECTED_BELOW_SUPPLY,1,4H_OB=yes;targets=ATR_proxy(no_SL);age=UNAVAILABLE
C299,2020-03-11 06:00,fractal_3_3,UNKNOWN,,1660.51,1655.0,17.83,1,1641.88,1650.04,0.59,0.82,1.04,0.46,UNAVAILABLE(x1x2_ordinal),1,1,1,UNAVAILABLE(no_SL_in_v2.2),1,1694.85,1703.3,1.93,2.16,2.4,0.47,UNAVAILABLE(x1x2_ordinal),0,0,0,1,1,1,1,1.98,0,,0.28,2.23,1.93,0.59,DEMAND_SUPPORTING_RETEST,SUPPLY_BLOCKS_TARGET,POLARITY_SUPPORTED_BY_DEMAND,2,4H_OB=yes;targets=ATR_proxy(no_SL);age=UNAVAILABLE
C300,2020-03-11 10:00,fractal_3_3,UNKNOWN,,1662.75,1655.0,15.6,1,1641.73,1650.94,0.76,1.05,1.35,0.59,UNAVAILABLE(x1x2_ordinal),1,1,1,UNAVAILABLE(no_SL_in_v2.2),1,1694.85,1703.3,2.06,2.33,2.6,0.54,UNAVAILABLE(x1x2_ordinal),0,0,0,0,1,1,1,2.03,0,,0.26,2.55,2.06,0.76,DEMAND_SUPPORTING_RETEST,SUPPLY_FAR_ENOUGH,POLARITY_SUPPORTED_BY_DEMAND,3,4H_OB=yes;targets=ATR_proxy(no_SL);age=UNAVAILABLE
C303,2020-03-11 22:00,swing_high_simples,UNKNOWN,,1636.17,1623.7,14.98,1,1584,1592,2.95,3.22,3.48,0.53,UNAVAILABLE(x1x2_ordinal),0,0,1,UNAVAILABLE(no_SL_in_v2.2),1,1694.85,1703.3,3.92,4.2,4.48,0.56,UNAVAILABLE(x1x2_ordinal),0,0,0,0,0,1,1,1.26,0,,2.12,4.75,3.92,2.95,DEMAND_PRESENT_NEUTRAL,SUPPLY_FAR_ENOUGH,POLARITY_FLOATING_NO_BASE,1,4H_OB=yes;targets=ATR_proxy(no_SL);age=UNAVAILABLE
C304,2020-03-12 02:00,swing_high_simples,UNKNOWN,,1633.91,1619.16,14.81,1,1584,1592,2.83,3.1,3.37,0.54,UNAVAILABLE(x1x2_ordinal),0,0,1,UNAVAILABLE(no_SL_in_v2.2),1,1661.9,1671.25,1.89,2.21,2.52,0.63,UNAVAILABLE(x1x2_ordinal),1,0,1,1,1,1,1,1.21,0,,1.83,2.89,1.89,2.83,DEMAND_PRESENT_NEUTRAL,SUPPLY_BLOCKS_TARGET,RECLAIM_REJECTED_BELOW_SUPPLY,0,4H_OB=yes;targets=ATR_proxy(no_SL);age=UNAVAILABLE
C305,2020-03-12 06:00,swing_high_simples,UNKNOWN,,1634.06,1623.7,14.34,1,1584,1592,2.93,3.21,3.49,0.56,UNAVAILABLE(x1x2_ordinal),0,0,1,UNAVAILABLE(no_SL_in_v2.2),1,1661.9,1671.25,1.94,2.27,2.59,0.65,UNAVAILABLE(x1x2_ordinal),1,0,1,1,1,1,1,1.22,0,,2.21,2.66,1.94,2.93,DEMAND_PRESENT_NEUTRAL,SUPPLY_BLOCKS_TARGET,RECLAIM_REJECTED_BELOW_SUPPLY,0,4H_OB=yes;targets=ATR_proxy(no_SL);age=UNAVAILABLE
C351,2020-03-23 22:00,fractal_3_3,UNKNOWN,,1572.68,1554.0,22.68,1,1479.36,1492.99,3.51,3.81,4.12,0.6,UNAVAILABLE(x1x2_ordinal),1,0,1,UNAVAILABLE(no_SL_in_v2.2),1,1588.17,1597.93,0.68,0.9,1.11,0.43,UNAVAILABLE(x1x2_ordinal),0,0,0,1,1,1,1,1.56,1,1.77,2.69,1.51,0.68,3.51,DEMAND_SUPPORTING_RETEST,SUPPLY_FRESH_DANGEROUS,POLARITY_FLOATING_NO_BASE,0,4H_OB=yes;targets=ATR_proxy(no_SL);age=UNAVAILABLE
C355,2020-03-24 14:00,fractal_3_3,UNKNOWN,,1627.59,1610.98,26.51,1,1479.36,1492.99,5.08,5.33,5.59,0.51,UNAVAILABLE(x1x2_ordinal),1,0,1,UNAVAILABLE(no_SL_in_v2.2),1,1661.9,1671.25,1.29,1.47,1.65,0.35,UNAVAILABLE(x1x2_ordinal),0,0,0,1,1,1,1,2.38,1,0.95,4.45,1.92,1.29,5.08,DEMAND_ABSENT_OR_IRRELEVANT,SUPPLY_BLOCKS_TARGET,POLARITY_FLOATING_NO_BASE,0,4H_OB=yes;targets=ATR_proxy(no_SL);age=UNAVAILABLE
C356,2020-03-24 18:00,fractal_3_3,UNKNOWN,,1625.05,1610.98,25.84,1,1479.36,1492.99,5.11,5.37,5.64,0.53,UNAVAILABLE(x1x2_ordinal),1,0,1,UNAVAILABLE(no_SL_in_v2.2),1,1661.9,1671.25,1.43,1.61,1.79,0.36,UNAVAILABLE(x1x2_ordinal),0,0,0,1,1,1,1,2.35,1,0.99,4.57,1.97,1.43,5.11,DEMAND_ABSENT_OR_IRRELEVANT,SUPPLY_BLOCKS_TARGET,POLARITY_FLOATING_NO_BASE,0,4H_OB=yes;targets=ATR_proxy(no_SL);age=UNAVAILABLE
C358,2020-03-25 02:00,fractal_3_3,UNKNOWN,,1612.46,1597.93,26.2,0,,,,,,,UNAVAILABLE(x1x2_ordinal),0,0,0,UNAVAILABLE(no_SL_in_v2.2),0,,,,,,,UNAVAILABLE(x1x2_ordinal),0,0,0,0,0,0,1,2.14,1,1.16,,,,,DEMAND_ABSENT_OR_IRRELEVANT,CLEAN_SKY,POLARITY_FLOATING_NO_BASE,1,4H_OB=NO;targets=ATR_proxy(no_SL);age=UNAVAILABLE
C359,2020-03-25 06:00,fractal_3_3,UNKNOWN,,1621.68,1597.93,26.53,1,1479.36,1492.99,4.85,5.11,5.36,0.51,UNAVAILABLE(x1x2_ordinal),1,0,1,UNAVAILABLE(no_SL_in_v2.2),1,1661.9,1671.25,1.52,1.69,1.87,0.35,UNAVAILABLE(x1x2_ordinal),0,0,0,1,1,1,1,2.27,1,1.03,3.96,2.41,1.52,4.85,DEMAND_ABSENT_OR_IRRELEVANT,SUPPLY_BLOCKS_TARGET,POLARITY_FLOATING_NO_BASE,0,4H_OB=yes;targets=ATR_proxy(no_SL);age=UNAVAILABLE
