episode_id,bar_idx,ts,datetime,price,atr,macro_leg_direction,macro_leg_phase,trend_30_atr,trend_90_atr,slope20_atr,dist_sma20_atr,dist_sma50_atr,price_vs_sma50,rsi_1d,rsi_1d_ma,rsi_1d_sub_ma,drop20_atr,rise20_atr,rsi,rsi_min8,rsi_max8,rsi_vs_ma,rsi_drop_6b,consec_down,consec_up,range_exp,atr_level,atr_pctile_proxy,sweet_spot_falling_knife,legpos30,legpos60,legpos90,rsi_bear_div_20b,rsi_bull_div_20b,nas_long_new_8b,nas_short_new_8b,nas_dist_ema_atr,nas_rsi,nas_1d_long_recent,bub_buy_s,bub_buy_m,bub_buy_L,bub_sell_s,bub_sell_m,bub_sell_L,bub_poc_recent,bub_buy_total,bub_sell_total,bub_buy_sell_ratio,bub_large_sell_10b,bub_large_buy_10b,has_4h_demand,dist_4h_demand_low_atr,demand_width_atr,demand_age_bars,demand_touched_on_retest,demand_origin_of_leg,has_d1_demand,dist_d1_demand_atr,has_4h_supply_overhead,dist_4h_supply_low_atr,supply_blocks_2ATR,supply_blocks_3ATR,supply_rejected_before,supply_broken_before,has_d1_supply,dist_d1_supply_atr,rel_volume,below_VAL,dist_POC_atr,dist_VAL_atr,va_width_atr,smc_bos,smc_choch_bars_ago,smc_choch_text,reclaim_body_atr,reclaim_dist_from_demand_atr,reclaim_dist_from_supply_atr,sl_atr,sl_source,sl_type,F_STRICT_top_late,hour_utc,dead_hour
,6453,1709636400,2024-03-05 11:00,2128.15,13.3,REFERENCE_ONLY,REFERENCE_ONLY,7.02,9.95,6.86,3.65,5.86,above,77.3,57.1,False,0.0,7.32,82.42,74.07,82.68,above,0.3,0,3,1.69,13.3,1.92,False,88.4,89.2,91.4,0,0,0,1,6.97,82.42,0,5,4,0,0,0,0,0,9,0,9,0,5,1,6.7,0.59,,1,0,1,6.18,1,0.55,1,1,1,0,0,,2.59,False,0.99,1.33,1.38,,10,CHOCH,0.34,6.11,0.55,7.62,swing,TOP_EXHAUSTION,True,11,False
,6471,1709895600,2024-03-08 11:00,2170.8,12.66,REFERENCE_ONLY,REFERENCE_ONLY,9.83,13.66,4.23,1.96,6.14,above,83.2,64.1,False,0.0,4.23,81.14,78.76,85.82,below,4.7,0,3,2.69,12.66,1.65,False,89.6,91.1,92.3,0,0,0,1,6.36,81.14,0,7,2,0,0,0,0,0,9,0,9,0,2,1,3.72,0.34,,1,0,1,7.23,0,,0,0,0,0,0,,2.41,False,0.16,0.81,0.8,,,,0.18,3.38,,3.82,demand,TOP_EXHAUSTION,True,11,False
,6489,1710324000,2024-03-13 10:00,2166.01,9.24,REFERENCE_ONLY,REFERENCE_ONLY,2.32,14.99,0.53,-0.58,2.63,above,73.0,72.7,False,1.82,1.19,49.65,46.66,70.36,below,1.6,0,1,1.56,9.24,1.08,False,58.1,82.7,83.7,0,0,0,1,2.11,49.65,0,0,2,0,0,0,0,0,2,0,2,0,4,1,1.67,0.91,,1,1,1,6.48,1,1.2,1,1,1,0,0,,4.92,False,0.57,0.96,0.64,,5,CHOCH,0.81,0.76,1.2,1.77,demand,V_REVERSAL_DEMAND,False,10,False
,6523,1710986400,2024-03-21 02:00,2204.89,10.64,REFERENCE_ONLY,REFERENCE_ONLY,3.39,15.79,4.58,3.99,3.64,above,75.4,76.2,True,0.0,5.44,77.49,45.34,77.49,above,0.0,0,3,0.44,10.64,1.15,False,76.8,76.8,90.9,0,0,0,0,4.43,77.49,0,0,2,1,0,0,0,0,3,0,3,0,3,1,5.53,0.69,,1,0,1,7.22,0,,0,0,0,0,0,,0.55,False,0.14,1.08,1.88,,1,CHOCH,0.01,4.83,,5.53,swing,TOP_EXHAUSTION,True,2,True
,6597,1712656800,2024-04-09 10:00,2355.41,18.56,REFERENCE_ONLY,REFERENCE_ONLY,4.86,10.7,3.24,2.0,4.31,above,75.9,70.2,False,0.42,4.5,76.34,66.62,76.34,above,0.0,1,0,1.02,18.56,1.5,False,91.3,95.0,95.5,0,0,0,0,5.29,76.34,0,0,6,3,0,0,0,0,9,0,9,0,11,1,1.98,0.54,,1,1,1,4.68,0,,0,0,0,0,0,,1.65,False,0.46,0.68,0.9,,,,-0.42,1.44,,2.08,demand,TOP_EXHAUSTION,True,10,False
,6610,1712844000,2024-04-11 14:00,2356.3,17.08,REFERENCE_ONLY,REFERENCE_ONLY,3.65,11.68,1.1,0.72,2.76,above,74.0,72.1,False,0.41,1.69,56.87,51.16,61.85,below,0.6,0,2,1.47,17.08,1.27,False,90.7,94.9,95.7,0,0,0,0,2.42,56.87,0,2,1,0,0,0,0,0,3,0,3,0,1,1,2.16,0.62,,1,1,1,4.73,0,,0,0,0,0,0,,1.8,False,0.76,1.37,0.64,,,,0.76,1.54,,2.26,demand,NORMAL_DEMAND_BASE,False,14,False
,6711,1714989600,2024-05-06 10:00,2327.92,15.58,REFERENCE_ONLY,REFERENCE_ONLY,-0.39,-1.33,2.59,1.37,0.71,above,49.5,53.2,True,0.0,2.59,56.07,45.01,56.07,above,0.0,0,4,1.14,15.58,0.89,False,73.0,60.2,36.1,0,1,0,0,0.31,56.07,0,1,0,0,1,0,0,0,1,1,1.0,0,0,1,3.26,0.85,,1,0,1,3.55,1,1.02,1,1,0,0,1,1.56,1.17,False,0.45,1.28,0.95,,,,0.44,2.41,1.02,3.36,demand,NORMAL_DEMAND_BASE,False,10,False
,6729,1715248800,2024-05-09 10:00,2324.36,11.26,REFERENCE_ONLY,REFERENCE_ONLY,2.92,-4.91,0.97,0.7,1.09,above,49.7,51.2,True,0.32,1.49,46.21,46.21,52.35,below,3.9,0,1,2.18,11.26,0.72,False,86.1,62.6,33.6,0,0,0,0,,46.21,0,0,0,0,2,0,0,0,0,2,0.0,0,0,1,1.84,1.19,,1,1,1,3.72,1,1.73,1,1,0,0,1,0.06,1.49,False,1.12,1.5,0.84,,,,1.49,0.66,1.73,1.94,demand,V_REVERSAL_DEMAND,False,10,False
,6741,1715594400,2024-05-13 10:00,2344.13,13.87,REFERENCE_ONLY,REFERENCE_ONLY,1.17,0.4,1.9,0.45,1.64,above,58.7,52.4,False,2.05,2.63,51.63,51.63,74.5,below,22.9,0,1,0.83,13.87,0.93,False,54.2,66.2,66.2,0,0,0,0,0.8,51.63,0,2,3,1,0,0,0,0,6,0,6,0,6,1,2.71,0.75,,1,1,1,1.16,1,1.51,1,1,1,0,1,1.36,1.22,False,-0.33,0.42,1.11,,10,CHOCH,0.29,1.95,1.51,2.81,demand,NORMAL_DEMAND_BASE,False,10,False
,6767,1715968800,2024-05-17 18:00,2414.36,12.7,REFERENCE_ONLY,REFERENCE_ONLY,4.22,6.06,4.76,2.69,4.79,above,59.8,54.3,False,0.0,4.76,72.75,57.87,72.75,above,0.0,0,6,0.81,12.7,0.97,False,90.8,93.6,94.3,0,0,0,0,4.59,72.75,0,0,1,2,0,0,0,0,3,0,3,0,4,1,3.43,1.02,,1,0,1,3.12,1,0.64,1,1,1,0,0,,0.53,False,2.94,3.18,2.57,,,,0.0,2.41,0.64,3.53,demand,TOP_EXHAUSTION,True,18,True
,6791,1716487200,2024-05-23 18:00,2328.45,15.55,REFERENCE_ONLY,REFERENCE_ONLY,-3.1,1.59,-5.9,-4.39,-3.75,below,53.1,58.9,True,6.87,0.0,25.56,25.56,51.44,below,15.4,3,0,0.59,15.55,1.16,False,1.3,1.3,29.7,0,0,0,0,,25.56,0,0,0,0,5,0,0,0,0,5,0.0,0,0,1,1.41,0.67,,0,1,1,0.7,1,5.93,0,0,1,0,0,,2.05,True,-2.09,-1.47,1.39,,6,CHOCH,-0.24,0.73,5.93,1.51,demand,V_REVERSAL_DEMAND,False,18,True
,6819,1717063200,2024-05-30 10:00,2348.69,12.06,REFERENCE_ONLY,REFERENCE_ONLY,-0.83,2.02,0.41,0.08,-1.68,below,46.2,56.0,True,1.03,1.96,38.38,30.97,49.0,below,3.7,0,2,1.62,12.06,0.94,False,55.2,20.5,29.0,0,0,0,0,,38.38,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.49,0.87,,0,0,1,1.34,1,0.18,1,1,1,0,1,2.2,1.35,False,1.13,1.71,0.99,,,,1.29,2.63,0.18,3.59,demand,NORMAL_DEMAND_BASE,False,10,False
,6832,1717423200,2024-06-03 14:00,2348.4,12.91,REFERENCE_ONLY,REFERENCE_ONLY,-0.52,0.97,0.2,0.85,0.15,above,46.0,53.1,True,0.02,2.19,45.64,36.26,50.4,above,4.8,0,3,1.71,12.91,1.0,False,68.3,27.5,24.9,0,0,0,0,,45.64,0,1,0,0,2,3,0,0,1,5,0.2,3,0,1,3.24,0.81,,1,0,1,0.03,1,5.59,0,0,0,0,1,2.18,2.02,False,1.64,2.61,1.55,,,,1.16,2.43,5.59,3.34,demand,NORMAL_DEMAND_BASE,False,14,False
,6844,1717596000,2024-06-05 14:00,2355.06,13.41,REFERENCE_ONLY,REFERENCE_ONLY,0.85,-2.54,0.97,1.43,1.01,above,46.2,50.4,True,0.0,2.6,54.3,40.57,54.3,above,0.0,0,2,2.28,13.41,1.04,False,89.8,41.9,29.8,0,0,0,0,0.11,54.3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.95,0.97,,1,1,1,0.22,1,4.89,0,0,0,1,1,1.96,1.72,False,1.83,1.98,0.98,,,,0.72,1.98,4.89,3.05,demand,NORMAL_DEMAND_BASE,False,14,False
,6887,1718388000,2024-06-14 18:00,2332.69,12.82,REFERENCE_ONLY,REFERENCE_ONLY,3.09,-0.09,1.4,1.17,0.51,above,43.4,46.2,True,0.13,2.44,59.71,39.75,59.71,above,0.0,1,0,0.3,12.82,1.0,False,83.8,45.5,45.5,0,0,0,0,0.8,59.71,0,0,3,1,0,0,0,0,4,0,4,0,4,1,2.9,1.03,,1,1,1,0.54,1,3.28,0,0,0,0,1,0.81,0.3,False,-0.03,1.4,1.72,,6,CHOCH,-0.11,1.87,3.28,3.0,demand,NORMAL_DEMAND_BASE,False,18,True
,6908,1718863200,2024-06-20 06:00,2334.62,9.25,REFERENCE_ONLY,REFERENCE_ONLY,2.07,0.16,0.9,0.92,1.7,above,51.0,47.1,False,0.61,2.55,60.71,54.51,60.71,,0.0,1,0,1.61,9.25,0.76,False,78.0,47.4,47.4,0,0,0,0,,,0,1,0,0,0,0,0,0,1,0,1,0,0,0,,,,0,0,1,0.59,0,,0,0,0,0,1,0.74,0.93,False,-0.19,0.26,1.05,,,,-0.61,,,3.14,swing,LATE_WIDE,False,6,False
,6923,1719252000,2024-06-24 18:00,2334.38,11.62,REFERENCE_ONLY,REFERENCE_ONLY,1.32,-1.4,0.53,-0.37,0.54,above,47.8,46.9,False,2.6,1.3,49.07,39.92,51.2,below,0.0,0,7,0.3,11.62,0.95,False,44.8,53.1,47.2,0,0,0,0,0.05,49.07,0,2,0,0,0,0,0,0,2,0,2,0,2,1,1.52,1.09,,1,0,1,0.57,1,1.86,1,1,1,0,1,0.73,0.25,False,0.18,0.91,0.76,,14,CHOCH,0.2,0.43,1.86,1.62,demand,V_REVERSAL_DEMAND,False,18,True
,6954,1719871200,2024-07-01 22:00,2334.1,8.55,REFERENCE_ONLY,REFERENCE_ONLY,0.97,3.66,3.76,1.41,0.78,above,50.0,48.7,False,0.0,4.28,57.97,49.57,57.97,above,0.0,0,3,0.34,8.55,0.74,False,87.9,54.0,54.0,0,0,0,0,0.86,57.97,0,8,0,0,0,0,0,0,8,0,8,0,2,1,1.82,1.09,,1,0,1,0.72,1,2.56,0,1,0,0,1,0.26,0.39,False,0.17,0.28,0.24,,,,0.18,0.74,2.56,1.92,demand,V_REVERSAL_DEMAND,False,22,False
,6962,1719986400,2024-07-03 06:00,2346.3,9.96,REFERENCE_ONLY,REFERENCE_ONLY,3.01,3.24,2.61,1.68,2.12,above,50.3,49.0,False,0.0,2.61,55.74,49.79,59.12,above,1.8,0,2,1.56,9.96,0.91,False,97.7,70.2,70.2,0,0,0,0,0.8,55.74,0,3,1,0,0,0,0,0,4,0,4,0,1,1,2.76,1.23,,1,1,1,0.87,1,0.97,1,1,0,0,1,2.65,1.06,False,1.32,1.68,0.46,,,,1.3,1.53,0.97,2.86,demand,NORMAL_DEMAND_BASE,False,6,False
,6977,1720202400,2024-07-05 18:00,2391,9.16,REFERENCE_ONLY,REFERENCE_ONLY,7.05,6.37,6.18,3.79,6.15,above,57.5,50.3,False,0.0,7.24,76.61,63.33,76.61,above,0.0,0,3,0.79,9.16,0.88,False,97.4,98.1,98.1,0,0,0,0,4.32,76.61,0,0,5,4,0,0,0,0,9,0,9,0,11,1,4.43,1.01,,1,0,1,2.43,1,3.23,0,0,0,1,1,1.14,0.43,False,2.9,4.21,3.03,,13,CHOCH,0.57,3.43,3.23,4.53,demand,TOP_EXHAUSTION,True,18,True
,6992,1720591200,2024-07-10 06:00,2371.86,10.29,REFERENCE_ONLY,REFERENCE_ONLY,2.48,4.25,1.31,0.12,1.97,above,56.6,52.8,False,1.86,1.42,54.97,50.27,54.97,above,0.0,0,4,0.76,10.29,1.02,False,64.9,78.8,78.8,0,0,0,0,1.46,54.97,0,6,0,0,0,0,0,0,6,0,6,0,0,1,2.2,1.16,,1,1,1,1.76,1,1.29,1,1,0,0,1,1.8,0.89,False,0.31,0.52,0.49,,,,0.34,1.04,1.29,2.3,demand,NORMAL_DEMAND_BASE,False,6,False
,7022,1721196000,2024-07-17 06:00,2475.12,13.35,REFERENCE_ONLY,REFERENCE_ONLY,7.74,11.9,5.03,3.25,5.69,above,75.5,60.8,False,0.33,5.35,73.29,71.47,86.02,below,12.7,0,1,1.33,13.35,1.29,True,93.7,95.1,96.2,0,0,0,1,5.1,73.29,0,0,4,5,0,0,0,0,9,0,9,0,11,1,6.28,0.89,,1,0,1,4.91,0,,0,0,0,0,0,,1.54,False,0.25,0.68,0.85,,,,0.73,5.39,,6.38,swing,TOP_EXHAUSTION,True,6,False
,7053,1721815200,2024-07-24 10:00,2421.82,11.34,REFERENCE_ONLY,REFERENCE_ONLY,-5.39,5.86,-0.13,1.52,-0.41,below,55.0,61.3,True,0.13,2.58,49.8,35.33,51.47,above,1.7,0,1,1.51,11.34,1.0,False,38.1,45.6,56.2,0,0,0,0,0.04,49.8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.96,1.06,,1,0,1,3.35,1,3.77,0,0,0,0,1,0.95,1.3,False,0.73,1.08,0.64,,,,0.74,1.9,3.77,3.06,demand,NORMAL_DEMAND_BASE,False,10,False
,7065,1721988000,2024-07-26 10:00,2381.49,15.6,REFERENCE_ONLY,REFERENCE_ONLY,-1.43,-0.1,-0.71,-0.56,-2.29,below,47.0,60.0,True,2.59,1.63,39.18,27.25,39.39,above,0.2,0,1,0.83,15.6,1.32,False,36.0,21.7,24.3,0,0,1,0,,39.18,0,0,0,0,5,3,0,0,0,8,0.0,3,0,1,1.82,0.77,,1,1,1,2.24,1,2.47,0,1,1,0,1,2.08,1.31,False,0.47,0.95,0.51,,,,0.5,1.05,2.47,1.92,demand,V_REVERSAL_DEMAND,False,10,False
,7094,1722578400,2024-08-02 06:00,2463.88,16.79,REFERENCE_ONLY,REFERENCE_ONLY,5.37,3.51,5.02,2.07,3.49,above,61.7,55.1,False,0.17,5.02,69.71,60.85,77.41,above,3.7,1,0,0.49,16.79,1.31,False,95.6,96.1,84.9,0,0,0,1,3.39,69.71,0,3,1,0,0,0,0,0,4,0,4,0,3,1,5.62,0.73,,0,0,1,2.09,1,0.39,1,1,0,0,0,,1.23,False,-0.14,0.93,1.11,,15,CHOCH,-0.17,4.89,0.39,5.72,swing,LATE_WIDE,False,6,False
,7119,1723111200,2024-08-08 10:00,2414.11,14.4,REFERENCE_ONLY,REFERENCE_ONLY,-2.74,-3.54,-1.65,1.09,0.02,above,46.7,53.3,True,1.65,2.16,46.15,39.3,46.15,above,0.0,0,4,1.37,14.4,0.92,False,44.0,49.0,49.0,0,0,0,0,,46.15,0,0,1,0,0,0,0,0,1,0,1,0,1,1,2.44,0.8,,1,1,1,0.77,1,3.55,0,0,0,1,1,0.97,1.22,False,1.25,2.1,1.2,,8,CHOCH,1.24,1.64,3.55,2.54,demand,NORMAL_DEMAND_BASE,False,10,False
,7129,1723428000,2024-08-12 02:00,2434.65,10.52,REFERENCE_ONLY,REFERENCE_ONLY,-0.31,3.01,4.26,2.33,1.3,above,54.9,54.4,False,0.0,4.91,60.29,53.66,60.29,above,0.0,0,1,1.09,10.52,0.68,False,74.6,62.1,65.5,0,0,0,0,1.55,60.29,0,0,4,5,0,0,0,0,9,0,9,0,11,1,1.69,0.97,,1,1,1,0.99,1,2.91,0,1,0,0,1,0.35,1.57,False,0.52,0.81,0.64,,9,CHOCH,0.82,0.73,2.91,1.79,demand,V_REVERSAL_DEMAND,False,2,True
,7149,1723716000,2024-08-15 10:00,2444.52,13.89,REFERENCE_ONLY,REFERENCE_ONLY,2.19,5.73,0.71,-1.06,1.16,above,58.0,56.6,False,2.05,0.71,54.9,47.27,65.94,below,11.0,1,0,3.21,13.89,0.92,True,57.8,69.5,72.1,1,0,0,0,1.54,54.9,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1.5,0.82,,1,0,1,1.18,1,1.59,1,1,1,0,1,0.12,1.34,True,-0.9,-0.55,0.44,,5,CHOCH,-0.89,0.68,1.59,0.58,demand,V_REVERSAL_DEMAND,False,10,False
,7232,1725429600,2024-09-04 06:00,2481.58,10.35,REFERENCE_ONLY,REFERENCE_ONLY,-2.76,0.84,-3.34,-1.63,-2.47,below,55.2,61.7,True,4.12,0.16,44.44,34.28,46.42,above,2.0,2,0,2.31,10.35,0.85,False,17.4,18.5,49.7,0,0,0,0,,44.44,0,0,0,0,1,0,0,0,0,1,0.0,0,0,1,4.79,1.28,,0,0,1,2.98,1,1.14,1,1,1,0,1,0.54,,True,-1.14,-0.38,1.13,,,,-1.12,3.51,1.14,0.92,demand,NORMAL_DEMAND_BASE,False,6,False
,7253,1725904800,2024-09-09 18:00,2506.21,12.09,REFERENCE_ONLY,REFERENCE_ONLY,0.55,0.17,1.74,0.13,0.2,above,55.0,59.8,True,1.14,1.74,48.38,39.0,52.79,below,0.0,0,4,0.63,12.09,1.02,False,60.0,60.0,58.1,0,0,0,0,,48.38,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.76,1.05,,1,1,1,3.99,1,0.86,1,1,1,0,0,,0.32,False,0.85,1.11,0.83,,,,0.52,0.71,0.86,1.86,demand,V_REVERSAL_DEMAND,False,18,True
,7408,1729000800,2024-10-15 14:00,2663.64,12.61,REFERENCE_ONLY,REFERENCE_ONLY,3.89,0.76,3.69,1.32,1.8,above,59.1,63.1,True,0.0,3.69,53.4,49.56,61.12,below,5.7,0,1,1.78,12.61,0.98,False,92.1,86.7,73.9,0,0,0,0,0.64,53.4,0,2,0,0,0,0,0,0,2,0,2,0,0,1,4.91,1.01,,0,0,1,2.8,0,,0,0,0,0,0,,1.33,False,1.05,1.41,0.92,,,,1.18,3.9,,5.01,demand,NORMAL_DEMAND_BASE,False,14,False
,7426,1729260000,2024-10-18 14:00,2715.82,10.75,REFERENCE_ONLY,REFERENCE_ONLY,5.23,6.57,5.8,2.9,5.71,above,70.4,62.4,False,0.0,6.24,77.26,67.41,77.26,above,0.0,0,2,0.71,10.75,0.84,False,94.8,96.4,96.4,0,0,0,1,4.41,77.26,0,0,1,8,0,0,0,0,9,0,9,0,11,1,3.98,1.18,,1,0,1,2.86,0,,0,0,0,0,0,,1.1,False,0.29,1.1,1.09,,15,CHOCH,0.2,2.8,,4.08,demand,TOP_EXHAUSTION,True,14,False
,7454,1729836000,2024-10-25 06:00,2721.25,12.62,REFERENCE_ONLY,REFERENCE_ONLY,0.8,5.05,-0.55,-1.0,0.92,above,70.4,66.2,False,2.4,0.46,52.12,51.63,57.81,below,5.7,3,0,1.27,12.62,1.02,False,34.5,69.6,76.3,0,0,0,0,1.68,52.12,0,2,2,4,0,0,0,0,8,0,8,0,6,1,1.01,0.98,,1,0,1,2.94,1,0.75,1,1,1,0,0,,0.93,True,-0.71,-0.23,0.7,,,,-0.59,0.02,0.75,1.11,demand,V_REVERSAL_DEMAND,False,6,False
,7509,1730977200,2024-11-07 11:00,2691.84,22.09,REFERENCE_ONLY,REFERENCE_ONLY,-2.88,0.14,-2.24,-0.85,-2.17,below,40.0,65.4,True,2.48,1.57,31.52,25.07,39.84,below,8.3,0,2,1.51,22.09,1.79,True,34.9,33.1,33.1,0,0,1,0,,31.52,0,0,0,0,4,0,0,0,0,4,0.0,0,0,1,2.43,0.58,,1,0,1,1.59,1,2.07,0,1,1,0,1,1.79,1.05,False,1.13,1.63,0.53,,14,CHOCH,1.14,1.86,2.07,2.53,demand,NORMAL_DEMAND_BASE,False,11,False
,7549,1731898800,2024-11-18 03:00,2585.94,16.88,REFERENCE_ONLY,REFERENCE_ONLY,-5.17,-9.03,-0.72,0.59,-2.47,below,37.7,43.8,True,1.55,2.3,47.61,32.87,47.61,above,0.0,1,0,0.76,16.88,1.14,False,35.6,23.1,19.5,0,0,0,0,,47.61,0,0,0,0,3,2,0,0,0,5,0.0,4,0,1,1.88,0.8,,1,1,1,0.22,1,1.16,1,1,0,0,1,4.04,2.79,False,0.28,0.32,0.76,,0,CHOCH,-0.3,1.07,1.16,1.98,demand,V_REVERSAL_DEMAND,False,3,False
,7569,1732186800,2024-11-21 11:00,2665.07,13.03,REFERENCE_ONLY,REFERENCE_ONLY,8.09,-6.93,6.07,2.38,4.45,above,49.7,41.3,False,0.37,6.07,71.1,56.28,71.1,above,0.0,1,0,1.07,13.03,0.86,False,93.4,73.9,52.2,0,0,0,0,3.12,71.1,0,4,2,1,0,0,0,0,7,0,7,0,3,1,3.57,0.9,,1,0,1,2.29,1,2.49,0,1,0,0,1,2.32,1.24,False,0.33,0.61,1.12,,,,-0.37,2.67,2.49,3.67,demand,NORMAL_DEMAND_BASE,False,11,False
,7577,1732302000,2024-11-22 19:00,2714.41,13.44,REFERENCE_ONLY,REFERENCE_ONLY,11.36,-1.53,6.76,3.68,7.1,above,55.0,41.1,False,0.0,6.76,73.32,67.77,77.77,above,4.5,0,2,0.71,13.44,0.88,False,99.4,99.5,83.3,0,0,0,0,4.65,73.32,0,0,1,8,0,0,0,0,9,0,9,0,11,1,7.13,0.87,,0,0,1,3.29,1,1.73,1,1,0,0,1,1.13,1.52,False,1.62,1.83,1.62,,,,0.25,6.26,1.73,7.23,swing,LATE_WIDE,False,19,False
,7662,1734044400,2024-12-12 23:00,2686.73,15.37,REFERENCE_ONLY,REFERENCE_ONLY,3.99,0.05,1.54,-0.38,1.51,above,60.1,49.8,False,2.06,1.74,48.71,48.71,75.63,below,26.9,0,1,0.91,15.37,1.06,False,65.2,65.2,67.5,0,0,0,0,0.67,48.71,0,1,4,0,0,0,0,0,5,0,5,0,6,1,4.79,0.9,,0,0,1,1.2,1,1.66,1,1,1,0,1,0.14,0.75,False,0.07,0.36,0.6,,,,0.38,3.89,1.66,0.84,demand,NORMAL_DEMAND_BASE,False,23,False
,7710,1735182000,2024-12-26 03:00,2625.87,9.46,REFERENCE_ONLY,REFERENCE_ONLY,-2.28,-2.12,2.75,1.07,-0.73,below,46.5,48.0,True,0.62,3.31,53.49,43.09,53.49,above,0.0,1,0,0.46,9.46,0.7,False,62.6,30.2,30.2,0,0,0,0,,53.49,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.12,1.39,,0,0,1,1.64,1,2.0,0,1,0,0,1,1.9,0.52,False,0.08,0.31,0.67,,10,CHOCH,-0.18,2.73,2.0,4.22,demand,NORMAL_DEMAND_BASE,False,3,False
,7731,1735657200,2024-12-31 15:00,2625,11.08,REFERENCE_ONLY,REFERENCE_ONLY,0.85,-4.43,-0.34,0.5,0.67,above,41.9,44.9,True,0.87,1.72,46.27,38.17,46.27,above,0.0,0,5,1.38,11.08,0.87,False,67.2,51.8,29.6,0,0,0,0,,46.27,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.61,1.21,,1,1,1,0.31,1,1.79,1,1,0,0,1,1.94,1.09,False,1.51,1.75,1.04,,5,CHOCH,1.02,1.4,1.79,2.71,demand,NORMAL_DEMAND_BASE,False,15,False
,7765,1736406000,2025-01-09 07:00,2667.53,11.42,REFERENCE_ONLY,REFERENCE_ONLY,2.18,1.64,2.02,1.67,2.62,above,55.3,48.9,False,0.0,3.15,64.33,56.91,65.2,above,0.9,0,2,0.72,11.42,0.97,False,95.6,96.7,97.2,0,0,0,0,2.17,64.33,0,4,4,0,0,0,0,0,8,0,8,0,4,1,4.65,1.16,,0,0,1,1.3,1,4.03,0,0,0,0,1,0.89,0.8,False,0.41,0.68,0.64,,,,0.08,3.49,4.03,4.75,demand,NORMAL_DEMAND_BASE,False,7,False
,7797,1737039600,2025-01-16 15:00,2715.27,11.75,REFERENCE_ONLY,REFERENCE_ONLY,3.73,8.88,3.06,2.74,3.79,above,62.2,55.2,False,0.25,4.77,73.35,57.78,73.35,above,0.0,1,0,1.07,11.75,1.06,False,86.0,91.4,92.6,0,0,0,0,4.04,73.35,0,0,2,7,0,0,0,0,9,0,9,0,10,1,4.72,1.09,,1,0,1,2.97,1,1.91,1,1,0,0,1,1.7,1.23,False,-0.29,1.44,1.78,,,,-0.26,3.63,1.91,4.82,demand,TOP_EXHAUSTION,True,15,False
,7816,1737486000,2025-01-21 19:00,2744.66,12.07,REFERENCE_ONLY,REFERENCE_ONLY,5.6,11.5,2.19,2.36,4.09,above,65.1,58.6,False,0.0,3.92,71.29,55.64,71.29,above,0.0,0,3,0.48,12.07,1.09,False,98.4,98.8,99.1,0,0,0,0,4.18,71.29,0,3,3,3,0,0,0,0,9,0,9,0,6,1,4.58,1.06,,1,0,1,3.95,1,3.22,0,0,0,0,1,0.7,0.44,False,1.75,2.27,1.78,,1,CHOCH,0.01,3.52,3.22,4.68,demand,TOP_EXHAUSTION,True,19,False
,7838,1737975600,2025-01-27 11:00,2751.43,14.77,REFERENCE_ONLY,REFERENCE_ONLY,2.77,8.11,0.3,-0.64,1.29,above,66.3,64.2,False,1.83,0.36,60.45,52.82,74.0,below,13.5,1,0,2.05,14.77,1.29,True,59.0,73.3,79.8,0,0,0,1,2.79,60.45,0,1,5,0,0,0,0,0,6,0,6,0,6,1,1.06,0.92,,1,0,1,4.33,1,1.49,1,1,1,0,1,0.49,1.25,False,-0.46,0.05,1.02,,,,-1.13,0.14,1.49,1.16,demand,V_REVERSAL_DEMAND,False,11,False
,7869,1738594800,2025-02-03 15:00,2820.99,16.48,REFERENCE_ONLY,REFERENCE_ONLY,5.1,9.81,3.81,2.0,3.12,above,63.0,66.1,True,0.58,4.28,69.57,50.8,75.51,above,5.9,1,0,1.09,16.48,1.43,False,90.4,92.4,94.5,0,0,0,0,4.32,69.57,0,1,5,3,0,0,0,0,9,0,9,0,10,1,4.62,0.76,,0,0,1,1.86,0,,0,0,0,0,0,,1.41,False,2.0,2.97,2.52,,,,-0.58,3.86,,4.72,demand,NORMAL_DEMAND_BASE,False,15,False
,7902,1739242800,2025-02-11 03:00,2917.86,18.01,REFERENCE_ONLY,REFERENCE_ONLY,5.81,10.75,2.82,2.22,4.3,above,78.5,69.8,False,0.04,4.21,73.12,54.2,73.12,above,0.0,1,0,1.05,18.01,1.37,False,81.7,88.1,89.0,0,0,0,0,4.56,73.12,0,0,1,8,0,0,0,0,9,0,9,0,11,1,3.65,0.72,,1,0,1,3.98,0,,0,0,0,0,0,,1.01,False,-0.04,0.52,1.21,,,,-0.05,2.93,,3.75,demand,TOP_EXHAUSTION,True,3,False
